orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
191382,2018-01-26 08:57:02.256000+00:00,1435,1437,3,2,116407.0,Not VIP,14,3,0.0,14,No,No,No,T4,T4,No,1,1,1,No,7101,2," T-shirts, singlets and other vests",190,4,2,Clothing,web,0.0
75736,2018-01-10 00:35:33.223000+00:00,9066,9072,2,2,62969.0,Not VIP,17,4,0.0,17,Yes,No,Yes,T4,,Yes,3,924,1,Yes,9555,64,"Trousers, overalls, shorts",1054,2,39,Boys Clothing,web,0.0
387125,2018-02-13 19:04:29.703000+00:00,122501,122530,2,2,261328.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,3,1,1,No,142199,247,Footwear with outer soles of rubber or plastics,5,2,183,Shoes,web,1.0
35840,2018-01-07 01:30:40.386000+00:00,31192,31200,5,2,31574.0,Not VIP,60,3,24.0,60,No,No,No,T4,T4,No,3,1,1,Yes,34031,759,Swimwear,649,26,14,Clothing,web,0.0
380765,2018-01-19 16:18:50.950000+00:00,23087,23095,1,3,125643.0,VIP,9,3,0.0,9,Yes,No,No,VIP,VIP,Yes,3,1,1,No,176796,90,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",481,4,231,Clothing,app,1.0
168655,2018-01-22 14:10:11.186000+00:00,5451,5455,2,2,128532.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T4,Yes,3,1,1,No,7201,22,N/D,85,20,6,Accessories,web,0.0
300584,2018-02-15 16:09:15.403000+00:00,129862,129892,2,2,211580.0,Not VIP,4,3,0.0,4,Yes,No,No,T2,T2,No,3,1,1,No,151328,310,Other footwear,22,3,121,Shoes,app,0.0
182497,2018-01-24 19:45:12.383000+00:00,59762,59776,1,3,137595.0,Not VIP,14,3,0.0,14,No,No,Yes,T4,,No,3,1,1,Yes,68594,39,Other footwear with outer soles of leather,1216,4,20,Shoes,web,0.0
238812,2018-02-03 19:02:44.123000+00:00,93164,93186,3,4,173450.0,Not VIP,7,1,0.0,7,No,No,No,T4,,Yes,5,1,0,Yes,105885,238,"Trousers, overalls, shorts",260,8,223,Clothing,web,0.0
227397,2018-02-01 16:25:59.873000+00:00,78598,78616,1,1,166447.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,4192,1,No,88440,188,Shirts,46,14,14,Clothing,web,0.0
113074,2018-01-12 23:12:18.333000+00:00,13127,13134,2,2,44160.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,3,921,1,Yes,13906,839,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",30,1,6,Bags,app,0.0
120390,2018-01-13 18:53:06.480000+00:00,5350,5354,2,2,95217.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,3,1,1,No,5571,50,Footwear with outer soles of rubber or plastics,11,1,38,Shoes,app,0.0
42855,2018-01-08 06:54:51.663000+00:00,1533,1535,2,2,37373.0,Not VIP,3,2,0.0,3,No,No,Yes,T3,T4,Yes,3,1,1,No,1572,162,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",119,10,103,Clothing,web,0.0
64058,2018-01-09 05:59:31.746000+00:00,38676,38686,2,2,54065.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,,No,4,921,1,Yes,42497,279,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",65,2,85,Boys Clothing,app,1.0
70606,2018-01-09 15:41:50.676000+00:00,49038,49050,2,2,58990.0,Not VIP,60,3,0.0,60,No,No,Yes,T4,,No,1,1,1,No,54268,13,N/D,85,20,216,Boys Shoes,,0.0
376522,2018-01-03 20:03:36.936000+00:00,14292,14299,1,3,19151.0,Not VIP,4,3,0.0,4,No,No,No,,,No,4,1,1,Yes,15185,5,Footwear with outer soles of rubber or plastics,32,1,5,Shoes,web,1.0
370947,2018-01-18 08:25:19.243000+00:00,99649,99672,2,2,253111.0,Not VIP,9,3,11.2784,9,Yes,No,Yes,,,Yes,3,1,1,Yes,113832,308,Footwear with outer soles of rubber or plastics,30,1,12,Shoes,web,1.0
6290,2018-01-02 12:15:09.236000+00:00,960,962,2,2,5876.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,3,1,1,No,4825,46," T-shirts, singlets and other vests",32,21,13,Clothing,app,0.0
143814,2018-01-18 04:04:57.166000+00:00,84537,84558,2,2,111725.0,Not VIP,1,1,0.0,1,Yes,Yes,Yes,VIP,T1,Yes,6,1,1,Yes,95575,64,"T-shirts, singlets and other vests",1072,2,39,Boys Clothing,web,0.0
237737,2018-02-03 15:00:49.113000+00:00,93303,93325,1,3,126196.0,VIP New,14,3,0.0,14,Yes,No,Yes,T1,T1,No,4,1,1,No,106050,28,,132,12,202,Clothing,,0.0
126987,2018-01-15 08:51:43.326000+00:00,66788,66805,1,1,96974.0,Not VIP,1,1,0.0,1,Yes,No,No,T2,T3,Yes,3,1,1,No,74725,70,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1070,10,2,Clothing,,0.0
17739,2018-01-04 09:13:28.926000+00:00,141786,141818,2,2,11018.0,VIP New,17,4,24.3652,17,Yes,No,No,VIP,VIP,No,4,1,1,No,166142,362,Jackets and blazers,15,2,114,Clothing,web,1.0
256489,2018-02-06 22:38:32.840000+00:00,95527,95550,2,2,65256.0,VIP,39,4,7.6715,39,Yes,No,No,VIP,VIP,Yes,6,1,1,Yes,108740,69,Other footwear with outer soles of leather,40,1,78,Shoes,web,0.0
168413,2018-01-22 13:17:49.823000+00:00,7788,7793,2,2,128375.0,Not VIP,16,4,17.0858,16,Yes,No,No,T4,,No,3,1,1,Yes,8165,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",103,4,3,Clothing,app,0.0
92849,2018-01-11 10:50:54.453000+00:00,22492,22500,2,2,75768.0,VIP New,1,1,5.0083,1,Yes,No,No,T4,T4,Yes,3,1,1,No,32206,28,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",72,3,87,Clothing,web,0.0
157199,2018-01-20 13:06:46.820000+00:00,28553,28561,2,2,120692.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,Yes,31042,831,Articles of a kind normally carried in the pocket or in the handbag,691,12,17,Accessories,app,0.0
177324,2018-01-23 23:41:21.166000+00:00,55946,55959,1,3,134342.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,Yes,3,1,1,Yes,62175,211,Footwear with outer soles of rubber or plastics,1115,25,316,Shoes,app,1.0
372332,2018-02-18 10:16:32.500000+00:00,28166,28174,2,2,10732.0,Not VIP,3,2,0.0,3,Yes,No,No,T2,T2,Yes,3,1,1,No,121670,2," T-shirts, singlets and other vests",15,4,3,Clothing,web,1.0
258944,2018-02-07 11:49:17.190000+00:00,119098,119126,2,2,185938.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T3,No,3,1,1,No,137865,39,Other footwear,148,21,12,Shoes,app,0.0
80963,2018-01-10 11:52:22.753000+00:00,26874,26882,2,2,66906.0,Not VIP,19,4,0.0,19,No,No,No,T4,,No,3,924,1,Yes,29176,75,Articles of a kind normally carried in the pocket or in the handbag,22,1,6,Accessories,web,0.0
27465,2018-01-05 18:29:40.473000+00:00,25494,25502,2,2,24381.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,,No,4,1,1,Yes,27614,73,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",81,1,8,Clothing,web,0.0
307079,2018-02-16 22:39:53.326000+00:00,98165,98188,2,2,193430.0,Not VIP,39,4,7.6715,39,Yes,No,No,T2,T3,No,3,1,1,No,111999,2," T-shirts, singlets and other vests",171,1,24,Clothing,,0.0
391758,2018-02-10 18:54:50.160000+00:00,136921,136952,2,2,263634.0,Not VIP,1,1,0.0,1,No,No,Yes,,,No,3,7352,1,Yes,56940,346,N/D,1293,23,187,Activewear,,1.0
211649,2018-01-29 23:58:54.420000+00:00,555,557,2,2,156667.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,Yes,560,5,Footwear with outer soles of rubber or plastics,1092,1,31,Shoes,,0.0
379720,2018-01-25 15:16:53.823000+00:00,65044,65061,1,3,257613.0,Not VIP,10,3,0.0,10,Yes,No,No,,,No,3,1,1,No,72735,833,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,12,27,Clothing,web,1.0
240522,2018-02-04 05:18:14.906000+00:00,113927,113953,2,2,127004.0,VIP New,40,4,5.8485,40,Yes,No,Yes,VIP,VIP,Yes,3,1,1,No,131410,2287," T-shirts, singlets and other vests",15,4,753,Clothing,web,0.0
395530,2018-02-06 15:25:01.580000+00:00,59555,59569,2,2,265451.0,Not VIP,15,4,0.0,15,No,No,No,,,No,4,1,1,No,66363,99,Other footwear,72,23,112,Shoes,web,1.0
399596,2018-01-11 23:03:36.696000+00:00,24386,24394,1,1,80954.0,Not VIP,1,1,0.0,1,No,No,No,T4,T4,No,3,921,1,Yes,26329,203,Other footwear with outer soles of leather,226,3,209,Shoes,,1.0
397210,2018-01-12 15:13:07.626000+00:00,35609,35618,2,2,266280.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,No,3,924,1,Yes,39033,141,,230,1,36,Shoes,web,1.0
239477,2018-02-03 22:17:49.336000+00:00,113592,113618,2,2,103702.0,VIP,3,2,0.0,3,Yes,No,Yes,T1,T1,Yes,3,1,1,No,131011,2428,Of precious metal whether or not plated or clad with precious metal,902,102,17,Fine Jewellery,app,0.0
44527,2018-01-08 08:09:00.713000+00:00,69653,69670,2,2,38674.0,Not VIP,21,2,0.0,21,Yes,No,Yes,T4,,Yes,3,921,1,Yes,78033,1246,"Blouses, shirts and shirt-blouses",15,23,148,Clothing,web,1.0
310696,2018-02-17 18:54:58.026000+00:00,78367,78385,1,3,217627.0,Not VIP,36,3,0.0,36,Yes,No,No,T2,T3,Yes,3,1,1,No,123408,398,,106,20,9,Clothing,web,0.0
200881,2018-01-28 01:42:36.676000+00:00,35721,35730,1,3,149569.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,Yes,39157,87,"Trousers, overalls, shorts",87,1,63,Clothing,web,0.0
226813,2018-02-01 14:42:05.640000+00:00,2646,2649,1,3,166085.0,Not VIP,14,3,0.0,14,Yes,No,No,T4,T4,No,3,1,1,Yes,2724,16,"Blouses, shirts and shirt-blouses",15,21,33,Clothing,web,0.0
393944,2018-01-03 17:05:26.380000+00:00,4208,4212,1,3,47928.0,Not VIP,9,3,0.0,9,No,No,No,T4,T4,No,4,1,1,No,4355,33,N/D,238,1,11,Shoes,app,1.0
186840,2018-01-25 14:30:54.916000+00:00,81311,81331,2,2,140452.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T3,T3,Yes,4,1,1,Yes,91776,129,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",429,1,39,Girls Clothing,web,1.0
162439,2018-01-21 12:36:28.056000+00:00,30137,30145,2,2,15788.0,Not VIP,89,3,0.0,89,Yes,No,No,T2,T2,Yes,4,1,1,No,32843,92,,36,20,8,Clothing,web,0.0
256842,2018-02-07 01:23:54.926000+00:00,118559,118587,4,2,82314.0,Not VIP,3,2,0.0,3,No,No,No,T4,T4,Yes,3,1,1,Yes,137168,191,Skirts,210,2,35,Clothing,web,0.0
44137,2018-01-08 07:55:32.580000+00:00,41876,41886,4,2,38352.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,T4,Yes,4,921,1,Yes,46162,205,"Trousers, overalls, shorts",227,1,182,Clothing,app,1.0
121434,2018-01-14 01:12:01.413000+00:00,27701,27709,1,3,31156.0,Not VIP,4,3,0.0,4,Yes,No,No,T2,T2,Yes,3,1,1,Yes,30098,174,N/D,85,89,80,Clothing,,1.0
380310,2018-01-12 17:59:25.726000+00:00,151352,151385,2,2,60150.0,VIP,85,3,0.0,85,Yes,No,No,T1,T1,Yes,3,924,1,Yes,178040,956,"Trousers, overalls, shorts",334,12,16,Clothing,web,1.0
6861,2018-01-02 14:06:05.713000+00:00,1094,1096,2,2,327.0,Not VIP,12,4,0.0,12,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,Yes,1114,4,,14,1,152,Shoes,web,1.0
7888,2018-01-02 17:26:22.150000+00:00,9275,9281,3,4,7288.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,T4,No,3,1,0,No,9778,420,Skirts,732,8,223,Clothing,,0.0
109463,2018-01-12 17:10:06.660000+00:00,12744,12751,1,3,87487.0,Not VIP,27,3,0.0,27,Yes,No,No,T4,T4,No,3,924,1,Yes,79926,12,"Trousers, overalls, shorts",152,1,21,Clothing,web,0.0
174917,2018-01-23 15:32:07.830000+00:00,24278,24286,2,2,132686.0,VIP New,22,5,0.0,22,No,No,Yes,VIP,VIP,Yes,6,1,1,Yes,26206,742,Footwear with outer soles of rubber or plastics,44,1,23,Shoes,web,0.0
108133,2018-01-12 15:22:33.590000+00:00,3090,3093,4,2,86541.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,T4,No,3,924,1,Yes,3182,203,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,2,109,Clothing,,1.0
186827,2018-01-25 14:27:26.963000+00:00,63035,63051,2,2,140442.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T4,No,3,1,1,No,70410,74,Footwear with outer soles of rubber or plastics,44,1,95,Shoes,web,1.0
392280,2018-01-01 15:26:16.423000+00:00,358,359,2,2,263879.0,VIP New,1,1,10.5577,1,Yes,No,No,VIP,VIP,Yes,4,1,1,Yes,49534,74,Footwear with outer soles of leather or composition leather,457,1,5,Shoes,web,1.0
206615,2018-01-29 04:33:19.620000+00:00,12954,12961,2,2,153391.0,Not VIP,63,3,0.0,63,No,No,No,,,No,3,1,1,Yes,13715,63,"Blouses, shirts and shirt-blouses",142,2,46,Clothing,web,1.0
191349,2018-01-26 08:49:21.170000+00:00,42032,42042,1,3,4894.0,Not VIP,82,3,0.0,82,Yes,Yes,Yes,VIP,VIP,No,3,1,1,No,46329,6,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1216,1,148,Clothing,app,0.0
78190,2018-01-10 06:48:56.820000+00:00,8847,8852,2,2,64797.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,924,1,Yes,64417,286,"Trousers, overalls, shorts",137,1,221,Clothing,web,0.0
5133,2018-01-02 07:17:43.016000+00:00,6509,6513,2,2,4884.0,VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,6789,83,N/D,17,20,14,Clothing,web,0.0
91184,2018-01-11 07:26:44.836000+00:00,7143,7147,2,2,74586.0,VIP,5,3,0.0,5,Yes,No,Yes,VIP,VIP,No,4,924,1,Yes,7480,5,Footwear with outer soles of rubber or plastics,212,1,72,Shoes,,0.0
373281,2018-01-05 13:16:43.766000+00:00,113187,113213,1,3,225842.0,VIP,4,3,0.0,4,No,No,No,T2,T2,Yes,3,1,1,Yes,130514,968,N/D,247,1,38,Shoes,web,1.0
313337,2018-02-18 10:13:11.120000+00:00,23399,23407,1,3,219304.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,,No,3,1,1,Yes,25216,208,Footwear with outer soles of rubber or plastics,15,1,28,Shoes,web,0.0
176632,2018-01-23 20:54:30.670000+00:00,95206,95229,3,2,133869.0,Not VIP,4,3,0.0,4,No,No,No,,,No,1,1,1,No,108363,87,Shirts,231,1,21,Clothing,,0.0
56831,2018-01-08 17:15:06.230000+00:00,150474,150507,2,2,29008.0,VIP New,19,4,0.0,19,Yes,No,Yes,T2,T2,Yes,4,921,1,Yes,176984,802,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",700,21,22,Accessories,web,1.0
11727,2018-01-03 10:27:20.586000+00:00,153146,153179,2,2,10727.0,VIP New,39,4,0.0,39,Yes,No,Yes,T1,T2,Yes,3,1,1,No,180235,72,"Trousers, overalls, shorts",20,1,8,Clothing,web,1.0
311250,2018-02-17 21:41:51.256000+00:00,46609,46622,2,2,97163.0,VIP New,2,1,16.4684,2,No,No,No,VIP,VIP,Yes,6,1,1,No,90305,22,Other,1285,1,17,Bags,web,0.0
136656,2018-01-16 23:23:43.613000+00:00,82010,82030,2,2,106817.0,Not VIP,1,1,5.0083,1,No,No,No,T4,T4,No,3,1,1,No,92608,87,Footwear with outer soles of rubber or plastics,33,1,11,Shoes,web,0.0
260664,2018-02-07 17:11:22.143000+00:00,119535,119563,2,2,25520.0,VIP New,57,4,0.0,57,Yes,No,Yes,VIP,VIP,No,3,1,1,Yes,138441,656,"Handbags, whether or not with shoulder strap, including those without handle",149,1,6,Bags,app,0.0
380201,2018-01-25 03:43:03.536000+00:00,71830,71848,2,2,257855.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T1,T1,No,3,1,1,Yes,80539,558,Dresses,487,2,33,Clothing,web,1.0
295469,2018-02-14 14:47:43.163000+00:00,128545,128575,5,2,25789.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,3,1,1,No,149737,263,Other types of undergarments,295,2,148,Clothing,app,0.0
260203,2018-02-07 15:47:50.276000+00:00,15288,15295,2,2,186687.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,1,1,No,5769,219,Footwear with outer soles of rubber or plastics,274,2,210,Shoes,web,0.0
128127,2018-01-15 13:52:27.706000+00:00,48565,48577,2,2,100854.0,Not VIP,30,3,0.0,30,Yes,No,No,T4,T4,No,4,1,1,Yes,53757,594,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",67,1,65,Girls Clothing,app,0.0
385148,2018-01-10 09:37:19.080000+00:00,1648,1650,2,2,132567.0,Not VIP,14,3,0.0,14,No,No,No,,,No,4,924,1,Yes,9814,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",169,1,2,Clothing,web,1.0
179441,2018-01-24 10:06:38.970000+00:00,91610,91632,2,2,20006.0,VIP New,17,4,24.3652,17,Yes,No,Yes,VIP,VIP,No,6,1,1,No,109406,348,Shirts,1117,36,14,Clothing,web,0.0
16782,2018-01-04 04:31:23.476000+00:00,30928,30936,2,2,1414.0,Not VIP,1,1,0.0,1,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,33735,808,Sunglasses,85,1,17,Accessories,web,1.0
395059,2018-01-03 22:07:04.816000+00:00,112428,112454,1,3,265233.0,Not VIP,4,3,0.0,4,Yes,No,No,,,No,3,1,1,Yes,129582,31,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",56,1,85,Boys Clothing,web,1.0
168628,2018-01-22 14:04:45.710000+00:00,19138,19144,2,2,128514.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,1,1,No,20496,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",352,4,3,Clothing,web,0.0
86389,2018-01-10 20:00:12.656000+00:00,53708,53720,2,2,51188.0,VIP New,5,3,0.0,5,Yes,No,Yes,T1,T1,Yes,3,924,1,Yes,98693,12,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",401,1,6,Clothing,web,1.0
194151,2018-01-26 19:29:28.273000+00:00,90765,90787,2,2,145146.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,3,1,1,Yes,17540,36,,72,128,316,Shoes,web,0.0
150893,2018-01-19 10:10:10.993000+00:00,7580,7585,1,3,102117.0,Not VIP,81,3,0.0,81,Yes,No,No,T4,T4,No,4,1,1,No,7750,398,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",44,1,42,Clothing,web,0.0
32416,2018-01-06 13:37:16.216000+00:00,28933,28941,1,1,28613.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,1,1,No,31470,404,Sunglasses,27,1,17,Accessories,web,0.0
68503,2018-01-09 13:07:23.876000+00:00,150671,150704,2,2,54635.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T4,No,4,924,1,Yes,177224,615,"Trousers, overalls, shorts",497,10,148,Clothing,app,1.0
203591,2018-01-28 15:07:45.136000+00:00,33941,33950,4,4,151317.0,Not VIP,7,1,0.0,7,Yes,No,No,T3,T4,Yes,3,1,0,Yes,37162,634,N/D,568,8,270,Clothing,web,0.0
266741,2018-02-08 17:56:03.910000+00:00,26588,26596,2,2,27177.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,28845,11," T-shirts, singlets and other vests",169,4,24,Clothing,,0.0
303223,2018-02-16 05:38:15.483000+00:00,130492,130522,2,2,213231.0,Not VIP,3,2,0.0,3,No,No,No,T4,,No,3,1,1,No,152105,160,Sunglasses,106,21,17,Accessories,web,0.0
395148,2018-01-14 22:30:36.643000+00:00,89796,89818,2,9,265270.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,1,1,Yes,101848,125,Other footwear with outer soles of leather,161,1,30,Shoes,web,1.0
81610,2018-01-10 12:48:38.486000+00:00,41229,41239,1,3,67389.0,Not VIP,55,3,0.0,55,No,No,No,T4,,No,3,924,1,Yes,45419,136,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",34,4,18,Clothing,web,0.0
63082,2018-01-09 03:45:12.606000+00:00,50055,50067,2,2,7173.0,VIP New,31,1,40.5563,31,Yes,No,Yes,T2,T2,Yes,3,921,1,Yes,55412,1719,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",465,48,8,Clothing,web,0.0
98602,2018-01-11 20:17:42.733000+00:00,53422,53434,2,9,58914.0,VIP New,4,3,0.0,4,No,No,No,VIP,VIP,Yes,3,1,1,No,59272,53,,319,20,43,Clothing,web,0.0
238822,2018-02-03 19:04:02.166000+00:00,38879,38889,1,3,173459.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T4,T4,No,3,1,1,Yes,130752,72,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",83,2,19,Clothing,,0.0
377960,2018-01-15 17:47:40.260000+00:00,107826,107850,2,2,256681.0,Not VIP,5,3,0.0,5,Yes,No,No,,,No,3,1,1,Yes,123933,1060,Items of leather clothing & accessories,1071,1,8,Clothing,web,1.0
388802,2018-01-24 19:13:43.740000+00:00,96770,96793,1,3,262168.0,Not VIP,4,3,0.0,4,No,No,No,T4,,Yes,3,1,1,No,110264,36,Other footwear,22,1,119,Shoes,web,1.0
216101,2018-01-30 18:26:58.366000+00:00,75251,75269,3,3,159417.0,Not VIP,9,3,0.0,9,Yes,No,No,,,No,3,1,1,No,84492,69,Other footwear,15,1,180,Shoes,app,0.0
249108,2018-02-05 17:17:26.013000+00:00,107350,107372,2,2,153379.0,VIP New,4,3,0.0,4,Yes,No,Yes,VIP,VIP,Yes,3,1,1,Yes,123334,407,Shirts,479,1,465,Clothing,web,0.0
393464,2018-01-08 13:59:05.246000+00:00,78790,78809,5,3,255912.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,T4,Yes,3,921,1,Yes,88684,66,,11,2,8,Clothing,web,1.0
380686,2018-01-09 16:05:45.920000+00:00,79899,79918,2,2,258111.0,Not VIP,19,4,0.0,19,Yes,No,No,,,Yes,3,921,1,Yes,90032,41,Other footwear,38,1,5,Shoes,app,1.0
180968,2018-01-24 15:12:46.296000+00:00,22784,22792,1,3,136612.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,Yes,55273,19,"Trousers, overalls, shorts",125,16,42,Clothing,web,0.0
71756,2018-01-09 17:10:09.133000+00:00,153092,153125,2,2,24501.0,Not VIP,12,4,40.404,12,Yes,No,Yes,T3,T3,No,3,921,1,Yes,180166,1193,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",190,1,138,Girls Accessories,,1.0
301887,2018-02-15 21:12:55.560000+00:00,6240,6244,2,2,212412.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,1,1,1,No,6507,81,Other footwear,44,1,53,Shoes,web,1.0
2094,2018-01-01 14:29:44.290000+00:00,25026,25034,2,2,2007.0,VIP,1,1,20.9568,1,Yes,No,Yes,T2,T2,No,4,1,1,No,184387,14,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",111,1,42,Clothing,web,1.0
48486,2018-01-08 10:27:11.920000+00:00,46198,46211,1,3,41897.0,Not VIP,27,3,0.0,27,Yes,No,No,T4,T4,No,3,921,1,Yes,51058,60,"Shawls, scarves, mufflers, mantillas, veils and similar articles",238,4,6,Accessories,web,1.0
382143,2018-01-12 23:48:25.560000+00:00,60292,60306,2,2,159299.0,VIP,5,3,0.0,5,Yes,No,Yes,T1,T1,Yes,3,924,1,Yes,67232,53,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",713,1,8,Clothing,app,1.0
106401,2018-01-12 13:06:23.963000+00:00,69980,69997,1,3,85318.0,VIP,20,3,0.0,20,Yes,No,No,T1,T1,No,3,921,1,Yes,78416,247,Footwear with outer soles of rubber or plastics,34,2,4,Shoes,,0.0
46504,2018-01-08 09:09:02.130000+00:00,37753,37762,4,2,17716.0,VIP,9,3,0.0,9,Yes,No,No,T2,T2,No,3,921,1,Yes,41429,355,"Blouses, shirts and shirt-blouses",108,2,18,Clothing,web,0.0
388646,2018-01-20 11:09:58.450000+00:00,11721,11726,1,3,197140.0,Not VIP,14,3,0.0,14,No,No,Yes,,,Yes,4,1,1,Yes,12384,1,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",138,1,18,Clothing,web,1.0
387364,2018-01-09 13:07:20.720000+00:00,4502,4506,2,2,261449.0,Not VIP,5,3,0.0,5,No,No,No,,,No,3,921,1,No,4671,81,Footwear with outer soles of rubber or plastics,38,1,37,Shoes,app,1.0
161163,2018-01-21 06:38:06.590000+00:00,90213,90235,2,2,123437.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,,No,3,2469,1,No,102334,11,"Handbags, whether or not with shoulder strap, including those without handle",73,2,17,Bags,web,0.0
206866,2018-01-29 05:59:05.676000+00:00,104196,104217,2,2,5619.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,119401,69,,1216,1,9,Clothing,app,0.0
70453,2018-01-09 15:32:04.146000+00:00,8629,8634,1,3,58878.0,VIP,4,3,0.0,4,No,No,Yes,T3,,Yes,4,924,1,Yes,9082,158,,11,12,182,Clothing,,1.0
384001,2018-01-31 16:30:26.826000+00:00,84598,84619,2,2,161096.0,VIP,19,4,0.0,19,Yes,No,Yes,T1,T1,No,3,1,1,No,121948,28,,1115,32,328,Clothing,app,1.0
86537,2018-01-10 20:15:29.450000+00:00,82704,82725,1,3,35139.0,VIP,55,3,0.0,55,Yes,No,No,T2,T3,Yes,6,924,1,No,93434,2226,Swimwear,392,57,18,Clothing,web,1.0
43032,2018-01-08 07:09:42.970000+00:00,8543,8548,4,2,37495.0,VIP New,12,4,0.0,12,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,8990,996,Articles of apparel and clothing accessories,757,1,17,Bags,web,0.0
391937,2018-01-06 11:41:17.660000+00:00,21214,21221,1,3,100901.0,Not VIP,9,3,0.0,9,Yes,No,No,,,No,3,1,1,No,26248,572,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,3,14,Clothing,web,1.0
