orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
72955,2018-01-09 19:03:58.040000+00:00,152652,152685,2,2,60746.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T4,Yes,4,921,1,Yes,179619,135,Skirts,271,1,150,Clothing,app,1.0
178267,2018-01-24 04:25:26.300000+00:00,73017,73035,4,2,134937.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,1,1,No,81920,30,,1214,1,248,Accessories,web,0.0
124397,2018-01-14 18:13:58.046000+00:00,12150,12155,2,2,96458.0,VIP New,5,3,0.0,5,Yes,No,No,T1,T1,No,3,1,1,No,12841,227,"Shawls, scarves, mufflers, mantillas, veils and similar articles",33,1,6,Accessories,app,0.0
379079,2018-02-13 14:43:14.496000+00:00,149875,149908,2,2,108567.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,Yes,3,1,1,Yes,176259,1014,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",303,2,55,Clothing,app,1.0
253439,2018-02-06 12:49:34.216000+00:00,117666,117694,3,2,182553.0,Not VIP,3,2,26.8028,3,Yes,No,No,,,No,3,1,1,No,136011,75,,1216,1,9,Clothing,web,0.0
186099,2018-01-25 12:04:38.343000+00:00,36279,36288,2,2,139967.0,Not VIP,17,4,24.3652,17,Yes,No,No,T4,,No,3,1,1,Yes,39779,126,Footwear with outer soles of rubber or plastics,57,1,5,Shoes,app,0.0
12374,2018-01-03 12:47:29.186000+00:00,13508,13515,2,2,10096.0,Not VIP,16,4,16.2855,16,No,No,No,T3,T3,No,3,1,1,No,14325,9,Articles of a kind normally carried in the pocket or in the handbag,136,1,6,Accessories,app,0.0
235209,2018-02-03 01:35:33.800000+00:00,112346,112372,5,3,171272.0,VIP,24,3,0.0,24,Yes,No,No,T4,,No,3,1,1,No,129471,2386,"Pantyhose, tights",316,2,6,Clothing,app,0.0
376716,2018-02-14 04:15:11.693000+00:00,149254,149287,2,2,256085.0,Not VIP,1,1,10.1824,1,Yes,No,Yes,T3,T3,Yes,3,1,1,No,175507,150,Dresses,157,30,44,Clothing,web,1.0
373166,2018-02-12 13:04:00.526000+00:00,40433,40443,1,3,254245.0,Not VIP,14,3,0.0,14,No,No,Yes,,,Yes,3,1,1,Yes,44489,141,Other footwear,1266,1,38,Shoes,web,1.0
71832,2018-01-09 17:16:29.416000+00:00,13949,13956,5,2,59901.0,Not VIP,1,1,0.0,1,Yes,Yes,Yes,T4,T4,Yes,4,924,1,Yes,14802,99,Footwear with outer soles of rubber or plastics,15,26,207,Shoes,web,0.0
130956,2018-01-16 00:34:18.710000+00:00,78014,78032,3,4,102876.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,T4,No,4,1,0,Yes,87754,775,N/D,655,8,401,Clothing,web,1.0
13461,2018-01-03 15:48:13.016000+00:00,151519,151552,2,2,12255.0,VIP New,12,4,38.0638,12,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,178240,131,Articles of apparel and clothing accessories,22,1,17,Bags,app,1.0
218508,2018-01-31 05:16:29.523000+00:00,116078,116107,2,2,160939.0,VIP New,25,3,0.0,25,Yes,No,Yes,VIP,T1,Yes,3,1,1,No,184712,1302," T-shirts, singlets and other vests",311,23,303,Teen Girl Clothing,web,1.0
222196,2018-01-31 18:31:18.640000+00:00,8124,8129,2,2,163223.0,Not VIP,5,3,0.0,5,No,No,No,T4,T4,No,3,4013,1,Yes,8522,708,Belts,94,1,73,Accessories,web,0.0
372768,2018-01-12 21:12:10.266000+00:00,152799,152832,2,2,2804.0,VIP,60,3,0.0,60,Yes,No,No,T1,T1,Yes,4,924,1,Yes,179801,103,"Trousers, overalls, shorts",433,1,135,Clothing,web,1.0
392447,2018-02-15 20:12:42.323000+00:00,156871,156904,2,2,263966.0,Not VIP,2,1,42.2351,2,Yes,No,No,T1,T1,Yes,2,1,1,Yes,184768,5,Jackets and blazers,94,1,8,Clothing,web,1.0
152424,2018-01-19 15:41:49.746000+00:00,147942,147975,2,2,117369.0,VIP,1,1,0.0,1,Yes,No,Yes,T1,T1,Yes,4,1,1,No,173919,535,Dresses,127,1,49,Girls Clothing,web,1.0
173425,2018-01-23 10:13:36.440000+00:00,94217,94239,2,2,69960.0,Not VIP,40,4,5.8485,40,Yes,Yes,No,T3,T4,Yes,3,1,1,No,107146,11,Dresses,1175,13,35,Clothing,,0.0
390562,2018-02-03 10:01:14.543000+00:00,152881,152914,1,3,263055.0,Not VIP,9,3,0.0,9,No,No,No,T2,T2,No,3,1,1,No,162968,36,,152,1,8,Clothing,app,1.0
47428,2018-01-08 09:44:06.293000+00:00,62614,62630,5,3,41047.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,Yes,3,921,1,Yes,69921,141,Other footwear,150,1,5,Shoes,web,1.0
103935,2018-01-12 09:41:25.603000+00:00,5674,5678,2,2,23823.0,Not VIP,30,3,0.0,30,Yes,No,Yes,T3,T4,No,3,1,1,Yes,5907,80,Footwear with outer soles of rubber or plastics,241,26,243,Shoes,app,1.0
291115,2018-02-13 16:59:03.700000+00:00,7792,7797,2,2,101997.0,Not VIP,12,4,0.0,12,Yes,Yes,Yes,VIP,VIP,Yes,3,1,1,No,123569,33,Other footwear,502,1,158,Shoes,,0.0
87068,2018-01-10 21:06:56.780000+00:00,25998,26006,1,3,71584.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,,No,3,922,1,Yes,37662,712,N/D,95,1,62,Shoes,,0.0
214798,2018-01-30 14:16:03.656000+00:00,2820,2823,2,2,158596.0,Not VIP,85,3,0.0,85,No,No,No,T4,,No,3,1,1,No,2906,87,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",211,2,6,Accessories,app,0.0
225959,2018-02-01 11:58:41.910000+00:00,109665,109689,5,2,84053.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,No,3,4137,1,No,126182,1931,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1073,2,2,Clothing,app,1.0
302678,2018-02-16 01:42:52.336000+00:00,129709,129739,4,2,21356.0,Not VIP,2,1,42.2351,2,Yes,No,Yes,T4,T4,Yes,4,1,1,No,151143,72," T-shirts, singlets and other vests",63,1,585,Clothing,web,0.0
371434,2018-01-02 16:41:59.103000+00:00,20173,20179,2,2,53992.0,Not VIP,1,1,12.6688,1,No,No,No,T4,T4,Yes,3,1,1,Yes,100713,69,"Handbags, whether or not with shoulder strap, including those without handle",458,1,17,Bags,web,1.0
399900,2018-01-27 17:35:46.393000+00:00,29743,29751,2,2,7348.0,VIP,9,3,0.0,9,No,No,No,T1,T1,Yes,3,1,1,No,32395,105,"Trousers, overalls, shorts",498,1,13,Clothing,web,1.0
169850,2018-01-22 18:01:16.436000+00:00,93069,93091,2,2,129350.0,VIP,30,3,0.0,30,Yes,No,Yes,T1,T2,Yes,3,1,1,No,105771,242,Dresses,519,1,57,Clothing,web,0.0
98100,2018-01-11 19:24:30.793000+00:00,25064,25072,1,3,79530.0,VIP New,9,3,0.0,9,No,No,No,VIP,VIP,Yes,3,924,1,Yes,178624,46,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",83,21,13,Clothing,web,1.0
307463,2018-02-17 01:24:06.480000+00:00,131564,131594,2,2,215700.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,No,3,5849,1,No,153455,586,Of precious metal whether or not plated or clad with precious metal,302,24,17,Jewellery,app,0.0
390159,2018-02-03 15:44:06.736000+00:00,5925,5929,2,2,262856.0,Not VIP,61,3,0.0,61,No,No,No,,,Yes,4,1,1,No,6172,87," T-shirts, singlets and other vests",106,1,3,Clothing,web,1.0
17166,2018-01-04 06:36:44.146000+00:00,17709,17716,2,2,5978.0,VIP New,17,4,24.3652,17,Yes,No,Yes,VIP,VIP,Yes,3,1,1,Yes,18910,81,Skirts,32,1,9,Clothing,web,0.0
56667,2018-01-08 17:05:44.996000+00:00,12151,12156,2,2,48333.0,Not VIP,38,3,0.0,38,Yes,No,Yes,T2,T3,No,3,1,1,Yes,12842,2,Jackets and blazers,133,1,21,Clothing,web,0.0
16597,2018-01-04 03:32:45.446000+00:00,15404,15411,2,2,15030.0,Not VIP,12,4,31.0431,12,Yes,No,Yes,T4,,Yes,3,1,1,Yes,16389,545,Footwear with outer soles of rubber or plastics,236,2,246,Shoes,,1.0
122381,2018-01-14 08:38:56.260000+00:00,60074,60088,1,3,96709.0,Not VIP,14,3,0.0,14,No,No,No,T4,,No,3,1,1,Yes,66976,414,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,2,550,Clothing,web,0.0
394723,2018-01-30 18:55:41.693000+00:00,22703,22711,2,2,45047.0,VIP New,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,60000,155,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",86,1,47,Clothing,web,1.0
153590,2018-01-19 19:36:17.496000+00:00,87770,87792,2,2,118269.0,VIP,40,4,5.8485,40,Yes,No,No,T3,T3,No,3,1,1,Yes,23732,731,Dresses,72,23,187,Clothing,web,0.0
392817,2018-01-10 17:54:23.983000+00:00,32442,32451,1,3,106523.0,Not VIP,24,3,0.0,24,Yes,No,Yes,T4,T4,Yes,3,924,1,Yes,73223,40,,34,20,25,Shoes,web,1.0
152121,2018-01-19 14:41:41.783000+00:00,6704,6708,2,2,117267.0,VIP New,30,3,10.3428,30,Yes,No,Yes,T3,,No,4,1,1,No,6999,105,"Handbags, whether or not with shoulder strap, including those without handle",217,1,17,Bags,,0.0
162173,2018-01-21 11:37:16.216000+00:00,90596,90618,2,2,124140.0,VIP,1,1,10.4819,1,Yes,No,No,T1,T2,Yes,4,1,1,No,102780,92,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",57,1,14,Clothing,web,0.0
114171,2018-01-13 01:55:54.046000+00:00,44526,44539,2,2,90879.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,,No,3,924,1,Yes,56984,346,N/D,368,23,165,Activewear,web,0.0
223236,2018-01-31 22:07:26.626000+00:00,357,358,2,2,163922.0,Not VIP,31,1,46.557,31,No,No,No,T4,T4,Yes,4,1,1,Yes,360,64,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",163,2,65,Boys Clothing,web,0.0
74036,2018-01-09 20:54:14.123000+00:00,569,571,2,2,61595.0,VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,3,924,1,Yes,30722,75,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",188,1,3,Clothing,web,1.0
62823,2018-01-09 03:09:43.093000+00:00,49886,49898,2,2,53167.0,Not VIP,16,4,14.5035,16,Yes,No,No,T4,,No,3,921,1,Yes,55222,19,"Handbags, whether or not with shoulder strap, including those without handle",44,1,17,Bags,web,0.0
10224,2018-01-03 03:09:03.550000+00:00,11464,11469,2,2,9430.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,No,12118,86,,208,20,42,Clothing,web,0.0
240098,2018-02-04 02:35:24.083000+00:00,7166,7170,2,2,15442.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,7502,9,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",127,1,162,Clothing,web,1.0
374069,2018-01-31 20:18:00.103000+00:00,36073,36082,1,3,16544.0,VIP,29,3,0.0,29,Yes,No,No,VIP,VIP,Yes,3,1,1,Yes,39555,286,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",266,1,14,Clothing,app,1.0
8500,2018-01-02 19:27:29.663000+00:00,9857,9863,2,2,7856.0,Not VIP,103,3,12.113,103,No,No,Yes,T4,,Yes,3,1,1,No,10389,528,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",145,29,14,Clothing,web,0.0
371173,2018-01-09 15:54:41.166000+00:00,903,905,2,2,59169.0,Not VIP,9,3,54.9921,9,No,No,No,T4,T4,No,3,1,1,No,921,43,"Trousers, overalls, shorts",205,14,14,Clothing,,1.0
216957,2018-01-30 21:16:51.363000+00:00,106885,106907,5,2,825.0,Not VIP,12,4,0.0,12,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,122766,2196,Footwear with outer soles of rubber or plastics,36,1,286,Boys Shoes,app,0.0
65586,2018-01-09 08:52:01.016000+00:00,51490,51502,2,2,55177.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,3,924,1,Yes,57066,757,Sunglasses,687,1,1,Accessories,web,0.0
92148,2018-01-11 09:24:47.236000+00:00,64210,64227,2,2,75277.0,Not VIP,12,4,26.3626,12,Yes,No,No,T4,,Yes,3,921,1,Yes,71775,140,"Coats: overcoats, raincoat, cape, cloaks and similar articles",123,1,9,Clothing,web,0.0
39136,2018-01-07 15:59:51.936000+00:00,5643,5647,2,9,34306.0,Not VIP,20,3,0.0,20,No,No,No,T4,,No,4,1,1,Yes,5874,60,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",62,4,3,Clothing,web,0.0
52735,2018-01-08 13:45:05.973000+00:00,43277,43288,2,2,45288.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,921,1,Yes,47737,302,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",642,1,142,Clothing,,0.0
233440,2018-02-02 17:51:21.200000+00:00,107939,107963,2,2,170152.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T4,Yes,3,1,1,No,125088,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",253,4,2,Clothing,,0.0
197903,2018-01-27 12:59:51.866000+00:00,45244,45257,2,2,147548.0,Not VIP,30,3,13.1624,30,Yes,No,No,T4,,No,4,1,1,Yes,49970,93,"Trousers, overalls, shorts",8,1,55,Clothing,app,0.0
127590,2018-01-15 11:51:08.503000+00:00,78878,78897,2,2,26646.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,88796,398,Dresses,319,68,43,Clothing,web,0.0
395793,2018-01-23 03:28:37.580000+00:00,88749,88771,2,2,265570.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,161794,105,N/D,349,1,735,Shoes,web,1.0
180655,2018-01-24 14:18:01.156000+00:00,18935,18941,3,4,136425.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,,No,4,1,0,Yes,20267,554,Swimwear,755,8,145,Clothing,web,0.0
309025,2018-02-17 11:57:06.496000+00:00,132049,132079,2,2,199065.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,1,1,Yes,154047,75,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",303,1,8,Clothing,,0.0
384530,2018-01-12 13:09:48.810000+00:00,12248,12254,2,2,20086.0,VIP New,31,1,52.5577,31,Yes,No,Yes,T1,T1,Yes,4,924,1,Yes,12950,105,Other footwear,412,1,25,Shoes,web,1.0
372342,2018-01-13 07:51:22.643000+00:00,45038,45051,2,2,253826.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T3,No,3,922,1,Yes,49734,63,,183,20,17,Bags,app,1.0
155564,2018-01-20 05:29:46.176000+00:00,7143,7147,2,2,119581.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,3,1,1,Yes,7480,5,Footwear with outer soles of rubber or plastics,286,1,38,Shoes,app,0.0
107198,2018-01-12 14:10:53.223000+00:00,17221,17228,2,2,2082.0,Not VIP,3,2,0.0,3,Yes,Yes,No,T1,T2,Yes,3,921,1,Yes,2733,48,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",127,1,27,Clothing,app,0.0
131898,2018-01-16 06:08:37.823000+00:00,2147,2150,1,3,103517.0,Not VIP,14,3,0.0,14,Yes,No,Yes,T4,T4,Yes,4,1,1,Yes,21242,443,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",23,2,114,Clothing,web,0.0
377061,2018-01-22 13:36:27.186000+00:00,18973,18979,1,3,256244.0,Not VIP,9,3,0.0,9,No,No,No,T3,T3,Yes,3,1,1,No,20311,303,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",325,1,8,Clothing,web,1.0
259263,2018-02-07 12:59:21.846000+00:00,102882,102904,2,2,180432.0,Not VIP,61,3,0.0,61,Yes,No,No,T4,T4,Yes,3,1,1,Yes,36808,693,,1175,20,3,Clothing,web,0.0
215071,2018-01-30 15:12:28.390000+00:00,106486,106508,5,2,158763.0,VIP,75,3,0.0,75,No,No,No,T1,T2,No,3,1,1,No,122238,856,Swimwear,707,2,800,Teen Boy Clothing,web,0.0
91989,2018-01-11 09:07:30.820000+00:00,9458,9464,4,2,9240.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T3,T4,No,2,924,1,Yes,112201,94,"Trousers, overalls, shorts",335,1,2,Clothing,web,1.0
404407,2018-01-24 19:54:33.783000+00:00,14399,14406,1,3,88938.0,VIP,20,3,0.0,20,Yes,No,No,VIP,VIP,Yes,3,1,1,Yes,33429,39,Footwear with outer soles of rubber or plastics,83,4,58,Shoes,web,1.0
382552,2018-01-11 21:40:56.513000+00:00,55670,55683,2,2,259036.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T3,T3,Yes,3,1,1,No,61858,2," T-shirts, singlets and other vests",133,1,27,Clothing,web,1.0
50386,2018-01-08 11:59:25.103000+00:00,1264,1266,2,2,43405.0,Not VIP,41,4,12.833,41,Yes,Yes,Yes,VIP,VIP,Yes,6,921,1,Yes,1293,159,Other footwear with outer soles of leather,412,1,12,Shoes,web,1.0
306371,2018-02-16 19:21:30.203000+00:00,39548,39558,2,2,215048.0,VIP,65,4,0.0,65,Yes,No,Yes,T2,T2,No,3,1,1,Yes,43482,14,Footwear with outer soles of rubber or plastics,501,1,11,Shoes,,0.0
111614,2018-01-12 20:36:12.710000+00:00,19401,19407,1,3,89019.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,T4,No,3,922,1,Yes,29865,25," T-shirts, singlets and other vests",33,25,3,Clothing,app,1.0
377674,2018-02-17 06:26:02.176000+00:00,79420,79439,2,2,174799.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T3,Yes,3,1,1,No,89456,92,"Trousers, overalls, shorts",171,1,201,Clothing,web,1.0
200415,2018-01-27 22:49:36.366000+00:00,55842,55855,2,2,149265.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,,Yes,3,1,1,Yes,62056,810,Other footwear,15,27,30,Shoes,app,0.0
282633,2018-02-11 21:39:28.410000+00:00,112122,112148,5,3,200587.0,Not VIP,20,3,0.0,20,Yes,No,No,T4,T4,Yes,4,1,1,No,129193,60," T-shirts, singlets and other vests",60,4,24,Clothing,web,1.0
159191,2018-01-20 20:03:35.826000+00:00,11810,11815,2,2,122094.0,VIP,25,3,0.0,25,Yes,No,No,T2,T2,No,3,1,1,No,101559,28,"Trousers, overalls, shorts",127,3,18,Clothing,web,0.0
48168,2018-01-08 10:14:16.140000+00:00,40162,40172,2,2,41648.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,1,1,No,44186,50,Articles of a kind normally carried in the pocket or in the handbag,33,2,17,Accessories,,0.0
114158,2018-01-13 01:53:53.920000+00:00,2695,2698,2,2,90871.0,Not VIP,4,3,24.8,4,No,Yes,No,T4,,No,4,924,1,Yes,2775,548,Other footwear with outer soles of leather,529,1,108,Shoes,web,0.0
166289,2018-01-22 04:04:25.160000+00:00,91933,91955,2,2,92411.0,VIP,1,1,5.0083,1,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,104361,794,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",236,1,43,Clothing,web,0.0
157130,2018-01-20 12:52:41.036000+00:00,2374,2377,2,2,120646.0,Not VIP,15,4,0.0,15,Yes,No,Yes,T4,,No,3,1,1,Yes,2443,317,Other footwear,1115,5,427,Shoes,,0.0
250026,2018-02-05 21:43:06.290000+00:00,199,199,1,3,180508.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,No,1018,81,Other footwear,44,1,31,Shoes,web,0.0
62258,2018-01-09 01:48:58.913000+00:00,21196,21203,4,2,32797.0,Not VIP,2,1,0.0,2,No,No,Yes,T2,T3,No,4,921,1,Yes,54818,55,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",163,1,279,Baby Girl Clothing,,0.0
294332,2018-02-14 09:30:20.806000+00:00,3024,3027,1,7,186389.0,Not VIP,1,1,0.0,1,Yes,No,No,VIP,T1,Yes,1,1,1,No,59613,92,"Handbags, whether or not with shoulder strap, including those without handle",91,1,17,Accessories,web,1.0
401899,2018-01-31 21:09:31.963000+00:00,45017,45030,2,2,52896.0,VIP New,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,105421,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",147,4,8,Clothing,app,1.0
396439,2018-01-08 12:43:08.600000+00:00,12532,12539,2,2,265901.0,Not VIP,19,4,0.0,19,Yes,No,No,,,Yes,3,921,1,Yes,13256,5,Footwear with outer soles of rubber or plastics,13,1,12,Shoes,web,1.0
295866,2018-02-14 16:06:27.306000+00:00,28011,28019,2,2,18203.0,VIP,5,3,0.0,5,Yes,No,Yes,T1,T1,Yes,3,1,1,Yes,30437,2,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,1,3,Clothing,web,0.0
242192,2018-02-04 13:06:01.633000+00:00,114440,114466,2,2,175583.0,Not VIP,4,3,0.0,4,No,No,No,T4,T4,No,3,1,1,Yes,132025,1,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",902,1,6,Bags,web,0.0
37742,2018-01-07 11:24:57.583000+00:00,5,5,2,2,33137.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T3,No,3,1,1,Yes,5,5,Footwear with outer soles of rubber or plastics,472,1,38,Shoes,app,0.0
152121,2018-01-19 14:41:41.783000+00:00,40674,40684,2,2,117267.0,VIP New,30,3,10.6715,30,Yes,No,Yes,T3,,No,4,1,1,Yes,44763,326,Other footwear with outer soles of leather,1165,1,28,Shoes,,0.0
311495,2018-02-17 23:01:40.700000+00:00,1320,1322,1,3,218140.0,Not VIP,14,3,0.0,14,No,No,No,T4,T4,No,3,1,1,Yes,1351,386,Footwear with outer soles of rubber or plastics,1242,1,11,Shoes,web,0.0
105236,2018-01-12 11:33:57.413000+00:00,40492,40502,2,2,84576.0,VIP,3,2,0.0,3,Yes,No,Yes,T3,T3,No,3,924,1,Yes,44554,87,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",237,1,8,Clothing,web,1.0
39266,2018-01-07 16:27:44.856000+00:00,33487,33496,2,2,34420.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,T4,No,3,1,1,Yes,36649,104,"Shawls, scarves, mufflers, mantillas, veils and similar articles",478,1,17,Accessories,web,0.0
46820,2018-01-08 09:21:10.103000+00:00,1012,1014,2,2,40549.0,VIP New,19,4,0.0,19,Yes,No,No,VIP,VIP,Yes,3,921,1,Yes,180056,199,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",222,2,19,Clothing,web,1.0
12095,2018-01-03 11:48:53.663000+00:00,13270,13277,2,2,11042.0,Not VIP,89,3,28.23,89,No,No,No,T4,,No,3,1,1,No,14064,486,Footwear with outer soles of rubber or plastics,46,26,578,Shoes,web,0.0
75311,2018-01-09 23:27:40.663000+00:00,9181,9187,2,2,62629.0,Not VIP,11,3,0.0,11,No,No,No,T4,,Yes,4,924,1,Yes,9676,20,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",52,2,2,Clothing,web,1.0
196523,2018-01-27 06:33:44.436000+00:00,17215,17222,2,2,112371.0,Not VIP,16,4,15.4853,16,Yes,No,Yes,T4,T4,No,3,1,1,Yes,115598,203,Dresses,226,2,109,Clothing,app,0.0
172046,2018-01-23 02:55:36.523000+00:00,8773,8778,4,1,130837.0,Not VIP,1,1,0.0,1,Yes,No,No,,,No,4,1,1,Yes,9232,20," T-shirts, singlets and other vests",251,4,3,Clothing,,0.0
135267,2018-01-16 18:58:20.123000+00:00,30597,30605,2,2,105810.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,Yes,7053,203,N/D,22,35,230,Shoes,app,1.0
378922,2018-01-21 05:21:10.093000+00:00,112561,112587,2,2,122794.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T2,T2,No,3,1,1,No,129741,1241,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",78,4,17,Accessories,web,1.0
164560,2018-01-21 19:57:53.243000+00:00,91386,91408,1,3,125824.0,Not VIP,11,3,0.0,11,No,No,No,T4,,No,3,1,1,No,103706,747,Other footwear,212,2,254,Girls Shoes,web,0.0
186637,2018-01-25 13:50:20.886000+00:00,98159,98182,2,2,140317.0,VIP,1,1,5.0083,1,Yes,No,Yes,T2,T2,Yes,6,1,1,Yes,111992,1200,"Coats: overcoats, raincoat, cape, cloaks and similar articles",72,2,114,Clothing,web,0.0
297795,2018-02-15 01:32:18.073000+00:00,1533,1535,1,1,151978.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,No,3,1,1,No,1572,162,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",942,10,96,Clothing,app,1.0
217855,2018-01-31 01:51:51.450000+00:00,106885,106907,2,2,1072.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,122766,2196,Footwear with outer soles of rubber or plastics,36,1,215,Boys Shoes,app,0.0
405319,2018-02-02 20:10:35.160000+00:00,50535,50547,1,3,137838.0,Not VIP,12,4,0.0,12,Yes,No,Yes,T2,T2,Yes,3,4222,1,Yes,55964,81,"Handbags, whether or not with shoulder strap, including those without handle",286,1,17,Bags,app,1.0
265352,2018-02-08 13:43:07.290000+00:00,116901,116930,2,2,189845.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,,No,3,5082,1,No,134247,33,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",73,1,14,Clothing,web,0.0
153054,2018-01-19 17:46:48.330000+00:00,87601,87623,1,1,114979.0,Not VIP,1,1,0.0,1,Yes,No,No,T3,T4,No,4,1,1,Yes,99245,1061,"Blouses, shirts and shirt-blouses",1061,2,69,Clothing,,0.0
246227,2018-02-05 06:35:17.733000+00:00,19063,19069,2,2,178149.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T4,Yes,3,4185,1,No,20415,74,Other footwear with outer soles of leather,215,1,38,Shoes,,0.0
392887,2018-01-14 12:09:21.943000+00:00,11633,11638,2,2,264176.0,Not VIP,9,3,0.0,9,Yes,No,Yes,,,Yes,4,1,1,Yes,12296,87,"Trousers, overalls, shorts",211,1,29,Clothing,web,1.0
377072,2018-02-03 14:29:29.206000+00:00,88671,88693,1,3,256250.0,Not VIP,4,3,0.0,4,No,No,No,,,Yes,3,1,1,No,100523,685,Other footwear,44,1,5,Shoes,web,1.0
