orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
272464,2018-02-09 17:30:45.116000+00:00,38963,38973,2,2,194179.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T3,T3,No,3,1,1,Yes,42817,113,"Trousers, overalls, shorts",198,1,57,Clothing,,0.0
375083,2018-01-02 17:51:31.553000+00:00,5504,5508,1,3,21965.0,Not VIP,24,3,0.0,24,No,No,No,,,Yes,3,1,1,Yes,5727,46,"Trousers, overalls, shorts",188,21,136,Clothing,web,1.0
148974,2018-01-19 00:24:17.390000+00:00,149088,149121,2,2,42176.0,VIP,27,3,50.8035,27,Yes,No,No,T1,T1,Yes,3,1,1,Yes,175313,1477,Dresses,27,2,64,Clothing,web,1.0
314327,2018-02-18 15:02:35.810000+00:00,12625,12632,3,2,219929.0,Not VIP,16,4,0.0,16,Yes,Yes,Yes,,,No,3,5082,1,No,13357,55,"T-shirts, singlets and other vests",212,1,48,Boys Clothing,web,0.0
112804,2018-01-12 22:43:19.843000+00:00,74746,74764,2,2,52102.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,T4,Yes,4,924,1,Yes,83920,25,Jackets and blazers,33,2,18,Clothing,app,1.0
102873,2018-01-12 07:23:37.246000+00:00,148426,148459,2,2,82989.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,No,3,924,1,Yes,46634,1224,"Trousers, overalls, shorts",465,12,120,Clothing,web,1.0
235440,2018-02-03 03:06:05.140000+00:00,80488,80507,2,2,137712.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,T4,Yes,3,1,1,Yes,90751,326,Other footwear with outer soles of leather,1165,1,37,Shoes,web,0.0
106983,2018-01-12 13:53:39.420000+00:00,20850,20857,5,3,85719.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,,Yes,4,924,1,Yes,22385,20," T-shirts, singlets and other vests",1071,4,14,Clothing,web,0.0
216405,2018-01-30 19:28:59.393000+00:00,106881,106903,3,4,159613.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,,Yes,3,1,0,Yes,122762,239,N/D,261,8,17,Bags,web,0.0
169725,2018-01-22 17:38:52.276000+00:00,13533,13540,2,2,21710.0,VIP New,1,1,43.2407,1,Yes,No,No,VIP,VIP,No,3,1,1,Yes,14351,33,"Blouses, shirts and shirt-blouses",715,1,42,Clothing,web,0.0
135787,2018-01-16 20:21:40.696000+00:00,4348,4352,2,2,106176.0,Not VIP,1,1,14.4448,1,No,No,No,T4,,No,3,1,1,No,4505,92,Footwear with outer soles of rubber or plastics,589,1,30,Shoes,web,0.0
143656,2018-01-18 03:18:32.336000+00:00,84473,84494,2,2,111625.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,Yes,4,1,1,Yes,95500,5,Other footwear with outer soles of leather,606,1,31,Shoes,web,0.0
383914,2018-01-12 16:20:08.023000+00:00,6511,6515,1,3,259688.0,Not VIP,4,3,0.0,4,No,No,Yes,T4,T4,Yes,3,924,1,Yes,36072,123," T-shirts, singlets and other vests",72,12,14,Clothing,web,1.0
257585,2018-02-07 04:12:48.816000+00:00,22575,22583,2,2,185149.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,,No,3,4953,1,No,24308,83,,1071,1,17,Bags,web,1.0
2407,2018-01-01 15:56:53.273000+00:00,3298,3301,2,2,2305.0,VIP New,2,1,30.0738,2,Yes,No,Yes,VIP,VIP,No,4,1,1,No,3401,36,Belts,72,1,318,Accessories,web,0.0
393622,2018-01-11 17:25:09.176000+00:00,85807,85829,2,2,114266.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,Yes,4,924,1,Yes,97110,730,Swimwear,627,2,99,Clothing,web,1.0
112903,2018-01-12 22:55:48.240000+00:00,40205,40215,1,3,89972.0,Not VIP,14,3,0.0,14,Yes,No,No,T3,T3,Yes,4,924,1,Yes,44231,422,Other footwear with outer soles of leather,85,1,37,Shoes,web,0.0
311642,2018-02-17 23:58:04.623000+00:00,65975,65992,2,2,80758.0,VIP New,12,4,35.7236,12,Yes,No,Yes,VIP,VIP,Yes,3,5618,1,No,73806,129,Dresses,203,3,48,Girls Clothing,app,0.0
286193,2018-02-12 16:37:39.553000+00:00,86109,86131,2,2,202835.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,1,1,Yes,101309,23,Other footwear with outer soles of leather,1071,26,246,Shoes,web,0.0
21378,2018-01-04 20:34:26+00:00,21082,21089,2,2,19156.0,VIP,40,4,5.8485,40,Yes,No,No,VIP,VIP,No,6,1,1,Yes,22641,235,,283,1,12,Shoes,web,0.0
116268,2018-01-13 06:54:59.666000+00:00,156941,156974,2,2,15403.0,VIP,41,4,19.4557,41,Yes,No,No,T1,T1,Yes,3,921,1,Yes,184857,73,Jackets and blazers,511,1,43,Clothing,app,1.0
53902,2018-01-08 14:37:21.576000+00:00,21796,21804,2,2,46175.0,VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,3225,35,"Trousers, overalls, shorts",11,6,19,Clothing,,1.0
296946,2018-02-14 20:35:00.193000+00:00,152334,152367,1,1,209447.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,5082,1,No,179238,719,Dresses,46,24,295,Clothing,web,1.0
270399,2018-02-09 10:45:14.286000+00:00,116201,116230,2,2,6843.0,VIP New,4,3,55.3882,4,Yes,No,Yes,VIP,VIP,No,6,1,1,No,153381,2409,Jackets and blazers,46,10,3,Clothing,,1.0
33467,2018-01-06 16:30:14.343000+00:00,29629,29637,4,2,29511.0,Not VIP,19,4,0.0,19,Yes,No,No,,,Yes,3,365,1,No,32258,189,"Handbags, whether or not with shoulder strap, including those without handle",11,1,17,Bags,web,0.0
385821,2018-01-07 13:50:35.523000+00:00,26521,26529,2,2,260652.0,Not VIP,5,3,0.0,5,Yes,No,No,,,No,3,1,1,Yes,28769,82,Other footwear with outer soles of leather,290,1,262,Shoes,app,1.0
156805,2018-01-20 11:41:02.243000+00:00,88722,88744,5,2,120418.0,Not VIP,17,4,0.0,17,No,No,No,T4,,Yes,3,1,1,Yes,100591,528,"Shawls, scarves, mufflers, mantillas, veils and similar articles",47,29,6,Accessories,web,0.0
242030,2018-02-04 12:29:51.480000+00:00,61377,61391,1,3,175488.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,T4,No,3,1,1,No,68494,176,,841,12,24,Clothing,web,0.0
38557,2018-01-07 14:18:30.110000+00:00,33042,33051,1,14,2941.0,Not VIP,9,3,0.0,9,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,Yes,36131,182,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",245,1,259,Clothing,,0.0
215033,2018-01-30 15:05:12.800000+00:00,104661,104683,2,2,501.0,Not VIP,1,1,15.4853,1,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,119980,53,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",174,1,3,Clothing,web,0.0
373165,2018-01-28 19:09:09.760000+00:00,5808,5812,2,2,254244.0,Not VIP,3,2,0.0,3,No,No,Yes,,,No,3,7000,1,No,6051,506," T-shirts, singlets and other vests",85,4,2,Clothing,web,1.0
157072,2018-01-20 12:39:50.543000+00:00,68712,68729,2,2,120604.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,76950,581,Briefs and panties,541,2,224,Clothing,web,0.0
184552,2018-01-25 05:12:47.986000+00:00,10546,10552,2,2,138949.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T3,Yes,4,1,1,Yes,17133,74,Other footwear with outer soles of leather,88,1,38,Shoes,app,0.0
94376,2018-01-11 13:25:43.670000+00:00,65166,65183,2,2,33079.0,VIP New,39,4,0.0,39,Yes,No,Yes,VIP,VIP,Yes,4,924,1,Yes,72872,177,"Blouses, shirts and shirt-blouses",116,2,8,Clothing,web,0.0
384439,2018-02-09 16:03:00.083000+00:00,151282,151315,1,6,170194.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T2,T2,No,3,1,1,No,177958,12,Other footwear,19,1,5,Shoes,web,1.0
143536,2018-01-18 02:43:52.820000+00:00,27119,27127,2,2,29972.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,T4,No,4,1,0,Yes,29448,25,"Shawls, scarves, mufflers, mantillas, veils and similar articles",33,23,6,Accessories,web,0.0
110986,2018-01-12 19:31:33.110000+00:00,40037,40047,4,2,72793.0,Not VIP,89,3,43.3387,89,Yes,No,Yes,T3,T3,No,4,924,1,Yes,44041,375,"Trousers, overalls, shorts",50,36,66,Clothing,,0.0
132435,2018-01-16 08:48:27.406000+00:00,111332,111357,1,14,103892.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,T4,Yes,3,1,1,No,128232,1246,"Blouses, shirts and shirt-blouses",463,23,8,Clothing,web,1.0
390072,2018-01-12 13:35:23.516000+00:00,123599,123629,1,3,262810.0,Not VIP,11,3,0.0,11,Yes,No,No,T4,T4,Yes,3,924,1,Yes,1851,20,,106,4,14,Clothing,web,1.0
31861,2018-01-06 11:58:56.296000+00:00,274,275,2,2,23222.0,Not VIP,4,3,0.0,4,Yes,Yes,Yes,VIP,VIP,No,6,1,1,Yes,276,33,Footwear with outer soles of rubber or plastics,35,1,23,Shoes,app,0.0
376689,2018-01-10 21:37:50.173000+00:00,29520,29528,2,2,256071.0,Not VIP,30,3,10.620999999999999,30,No,No,No,,,No,3,1,1,No,32137,37,Other footwear,36,29,23,Shoes,web,1.0
129982,2018-01-15 20:23:44.483000+00:00,148255,148288,1,3,102187.0,Not VIP,24,3,0.0,24,No,No,No,T4,,No,3,1,1,No,174306,461,Other footwear with outer soles of leather,224,1,25,Shoes,web,1.0
381464,2018-02-12 22:05:05.213000+00:00,28553,28561,2,2,256308.0,Not VIP,9,3,0.0,9,Yes,No,No,,,No,4,1,1,Yes,105063,831,Articles of a kind normally carried in the pocket or in the handbag,691,12,17,Accessories,web,1.0
385419,2018-01-05 11:10:44.580000+00:00,18568,18574,2,2,181718.0,Not VIP,38,3,0.0,38,Yes,No,No,T3,T3,Yes,3,1,1,No,23073,28,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",463,1,17,Accessories,web,1.0
400542,2018-02-09 23:28:25.950000+00:00,127456,127486,1,1,208921.0,Not VIP,1,1,0.0,1,Yes,No,No,T3,T3,Yes,4,1,1,No,148391,48,"Trousers, overalls, shorts",968,1,8,Clothing,web,1.0
223643,2018-01-31 23:51:22.036000+00:00,28605,28613,2,2,164183.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,Yes,3,1,1,Yes,31098,94,N/D,335,1,14,Clothing,web,0.0
382504,2018-01-15 04:30:57.346000+00:00,46743,46756,2,2,9754.0,Not VIP,16,4,17.0858,16,Yes,No,No,T3,T3,No,3,1,1,No,51682,92,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",8,1,8,Clothing,app,1.0
17395,2018-01-04 07:45:01.160000+00:00,18468,18474,2,2,15711.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,19745,1364,Footwear with outer soles of leather or composition leather,113,1,37,Shoes,,1.0
241891,2018-02-04 11:56:45.863000+00:00,93296,93318,2,2,23077.0,VIP New,12,4,35.7236,12,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,106040,99,"Trousers, overalls, shorts",85,70,2,Clothing,web,0.0
303067,2018-02-16 04:31:56.043000+00:00,130445,130475,2,2,213139.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,4,1,1,No,152048,22,"Shawls, scarves, mufflers, mantillas, veils and similar articles",225,1,17,Accessories,,0.0
19586,2018-01-04 15:08:24.546000+00:00,19703,19709,2,2,17584.0,Not VIP,4,3,0.0,4,No,No,Yes,T3,T3,No,4,1,1,Yes,21115,253,"Headbands, ponytail holders and similar articles",665,4,138,Girls Accessories,web,0.0
191709,2018-01-26 10:19:12.513000+00:00,61105,61119,1,3,143583.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T3,Yes,3,1,1,Yes,68173,607,Other clothing accessories,382,21,918,Accessories,web,1.0
129295,2018-01-15 17:54:40.890000+00:00,7871,7876,1,3,13895.0,Not VIP,36,3,0.0,36,Yes,No,Yes,T4,T4,Yes,2,1,1,Yes,8252,247,Footwear with outer soles of rubber or plastics,72,2,26,Shoes,app,0.0
233600,2018-02-02 18:21:04.963000+00:00,104996,105018,2,2,170256.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,No,128880,84,Footwear with outer soles of rubber or plastics,145,1,38,Shoes,web,0.0
383799,2018-01-11 19:24:36.666000+00:00,67791,67808,1,3,79623.0,Not VIP,11,3,0.0,11,Yes,No,No,,,No,3,921,1,Yes,75883,424,"Coats: overcoats, raincoat, cape, cloaks and similar articles",85,1,29,Clothing,app,1.0
225285,2018-02-01 08:53:38.016000+00:00,68801,68818,2,2,165168.0,VIP,12,4,38.0638,12,Yes,No,No,T4,T4,Yes,4,1,1,No,105137,446,Articles of apparel and clothing accessories,271,114,17,Accessories,,0.0
297853,2018-02-15 01:56:44.700000+00:00,129129,129159,2,2,158664.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T3,T4,Yes,3,1,1,No,149081,2,,1216,3,6,Bags,app,0.0
394404,2018-02-04 18:28:17.563000+00:00,5108,5112,2,2,264915.0,Not VIP,4,3,0.0,4,No,No,No,,,No,4,1,1,Yes,5309,310,Other footwear,188,3,11,Shoes,,1.0
114833,2018-01-13 03:32:34.540000+00:00,8607,8612,1,1,91323.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,No,3,924,1,Yes,26411,203,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",226,2,8,Clothing,web,0.0
76011,2018-01-10 01:22:25.753000+00:00,16204,16211,2,2,63179.0,Not VIP,1,1,5.8485,1,No,No,No,T3,T3,No,4,1,1,No,17254,99,Footwear with outer soles of rubber or plastics,138,2,454,Shoes,app,0.0
132921,2018-01-16 11:00:10.153000+00:00,43391,43402,2,2,104198.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,1,1,Yes,68134,386,Footwear with outer soles of rubber or plastics,23,2,12,Shoes,app,0.0
211227,2018-01-29 22:00:49.503000+00:00,2788,2791,2,2,129846.0,VIP New,7,1,46.556999999999995,7,Yes,No,No,VIP,VIP,Yes,7,1,1,No,94351,14," T-shirts, singlets and other vests",15,1,29,Clothing,app,0.0
396782,2018-02-02 20:49:49.210000+00:00,10999,11005,2,2,82118.0,VIP,7,1,0.0,7,Yes,No,Yes,VIP,VIP,Yes,7,1,0,No,76195,46,Jackets and blazers,15,1,150,Clothing,,1.0
379798,2018-02-04 17:30:58.540000+00:00,1316,1318,2,2,7209.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T3,No,3,1,1,No,11627,2," T-shirts, singlets and other vests",2,4,27,Clothing,web,1.0
404706,2018-01-18 21:40:52.780000+00:00,156693,156726,1,3,69278.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,184552,749,Dresses,20,1,43,Clothing,app,1.0
234034,2018-02-02 19:58:22.740000+00:00,2222,2225,2,2,170528.0,VIP,12,4,5.0083,12,Yes,No,No,T1,T2,No,4,1,1,No,2287,247,Footwear with outer soles of rubber or plastics,220,2,77,Shoes,app,0.0
66613,2018-01-09 10:27:01.930000+00:00,43511,43522,1,1,55982.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,Yes,3,924,1,Yes,48009,572,"Trousers, overalls, shorts",456,1,135,Clothing,web,0.0
165632,2018-01-22 00:23:52.940000+00:00,1638,1640,2,2,126575.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,No,5465,81,Other footwear,36,1,23,Shoes,web,0.0
392588,2018-02-03 11:20:44.086000+00:00,64111,64128,2,2,112481.0,Not VIP,50,3,0.0,50,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,80326,216,Jackets and blazers,7,1,42,Clothing,,1.0
385512,2018-01-19 05:09:23.510000+00:00,21899,21907,4,2,260497.0,Not VIP,1,1,0.0,1,Yes,No,No,,,No,3,1,1,No,124961,1490,"Trousers, overalls, shorts",325,3,9,Clothing,web,1.0
37465,2018-01-07 10:17:55.553000+00:00,4685,4689,4,2,32902.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,3,1,1,Yes,24084,94,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",335,1,35,Clothing,web,0.0
180302,2018-01-24 13:15:34.883000+00:00,96345,96368,3,4,44637.0,Not VIP,7,1,0.0,7,No,No,No,,,No,3,1,0,Yes,109740,18,N/D,982,8,128,Shoes,web,0.0
50799,2018-01-08 12:18:52.636000+00:00,151164,151197,2,2,43731.0,Not VIP,17,4,24.3652,17,Yes,No,Yes,T2,T2,No,3,921,1,Yes,177804,200,Jackets and blazers,227,68,33,Clothing,,1.0
7813,2018-01-02 17:09:24.486000+00:00,9202,9208,2,2,7223.0,Not VIP,15,4,0.0,15,Yes,No,No,T4,T4,Yes,3,1,1,Yes,9699,87,Articles of a kind normally carried in the pocket or in the handbag,20,2,6,Homeware,web,0.0
381018,2018-02-04 06:55:39.716000+00:00,3198,3201,1,3,153393.0,VIP,63,3,0.0,63,Yes,No,Yes,VIP,VIP,No,3,1,1,No,3297,588,Dresses,1214,2,344,Clothing,app,1.0
370994,2018-01-06 18:56:45.546000+00:00,11642,11647,1,3,71773.0,Not VIP,24,3,0.0,24,Yes,No,No,T4,T4,Yes,3,1,1,Yes,12305,87,"Trousers, overalls, shorts",933,1,55,Clothing,web,1.0
47848,2018-01-08 10:00:26.483000+00:00,39932,39942,2,2,41390.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,4,921,1,Yes,43927,9,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",417,1,9,Clothing,app,0.0
58467,2018-01-08 19:15:19.060000+00:00,12198,12203,2,2,49780.0,Not VIP,15,4,12.9314,15,Yes,No,Yes,T3,T3,No,3,921,1,Yes,12893,588,Dresses,271,2,344,Clothing,web,1.0
377681,2018-01-27 15:58:19.580000+00:00,13195,13202,2,2,256536.0,Not VIP,5,3,0.0,5,Yes,No,No,,,No,3,1,1,No,175828,73,"Blouses, shirts and shirt-blouses",563,1,42,Clothing,web,1.0
286990,2018-02-12 19:38:59.026000+00:00,1048,1050,3,1,153620.0,Not VIP,1,1,0.0,1,No,No,No,T4,T4,No,1,1,1,No,147128,162,"Trousers, overalls, shorts",173,10,371,Clothing,web,0.0
394949,2018-01-12 18:16:19.106000+00:00,52076,52088,2,2,265176.0,Not VIP,5,3,0.0,5,No,No,No,,,No,3,924,1,Yes,57827,141,Other footwear,17,1,37,Shoes,web,1.0
385561,2018-02-03 09:46:37.793000+00:00,107335,107357,2,2,38702.0,VIP,9,3,0.0,9,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,178294,84,"Of base metal, whether or not plated with precious metal",221,1,17,Jewellery,web,1.0
98690,2018-01-11 20:26:52.063000+00:00,66893,66910,2,2,47420.0,Not VIP,5,3,0.0,5,No,No,No,T4,T4,No,3,921,1,Yes,74845,171,Shirts,284,51,33,Clothing,app,0.0
1453,2018-01-01 11:16:39.983000+00:00,2093,2096,2,2,1393.0,VIP,6,4,0.0,6,Yes,No,Yes,T3,T4,Yes,4,1,1,Yes,2152,17,"Blouses, shirts and shirt-blouses",11,1,19,Clothing,app,0.0
101550,2018-01-12 03:38:02.480000+00:00,12645,12652,2,2,82112.0,Not VIP,14,3,0.0,14,Yes,No,No,T3,T4,No,3,924,1,Yes,12672,124,"Trousers, overalls, shorts",57,3,46,Clothing,web,0.0
62716,2018-01-09 02:53:39.483000+00:00,49819,49831,2,2,53095.0,VIP,3,2,0.0,3,Yes,No,No,T1,T1,No,4,921,1,Yes,55151,105,Articles of a kind normally carried in the pocket or in the handbag,15,1,6,Accessories,,0.0
90514,2018-01-11 05:52:27.333000+00:00,20053,20059,2,2,31850.0,Not VIP,6,4,0.0,6,Yes,Yes,Yes,VIP,VIP,No,4,1,1,No,21489,314," T-shirts, singlets and other vests",115,4,19,Clothing,,0.0
387627,2018-01-12 10:17:26.216000+00:00,66301,66318,1,3,155644.0,Not VIP,20,3,0.0,20,Yes,No,No,T3,T3,Yes,3,924,1,Yes,74175,787,"Trousers, overalls, shorts",316,46,269,Clothing,web,1.0
226357,2018-02-01 13:15:10.523000+00:00,109767,109791,4,2,73458.0,Not VIP,1,1,5.0083,1,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,126319,2402,Suits,203,1,800,Teen Boy Clothing,web,0.0
396646,2018-01-22 20:50:24.840000+00:00,154572,154604,2,2,265997.0,Not VIP,1,1,0.0,1,No,No,No,,,Yes,3,1,1,No,181942,196,Articles of a kind normally carried in the pocket or in the handbag,33,2,17,Accessories,web,1.0
84703,2018-01-10 17:08:08.026000+00:00,150686,150719,2,2,69737.0,VIP,1,1,5.0083,1,Yes,No,No,T1,T1,Yes,3,924,1,Yes,177244,83,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",198,3,8,Clothing,,1.0
402409,2018-01-12 02:24:13.453000+00:00,156095,156128,2,2,268666.0,Not VIP,12,4,35.7236,12,Yes,No,No,T4,T4,No,3,1,1,No,183830,242,"Trousers, overalls, shorts",9,1,42,Clothing,web,1.0
372452,2018-02-01 09:10:16.140000+00:00,9892,9898,1,3,253881.0,Not VIP,14,3,0.0,14,Yes,No,No,T3,T3,No,3,1,1,Yes,10426,87,"Trousers, overalls, shorts",350,1,29,Clothing,web,1.0
47575,2018-01-08 09:50:04.330000+00:00,20725,20732,2,2,41166.0,Not VIP,16,4,15.4853,16,Yes,No,No,T4,,Yes,3,921,1,Yes,22253,504,N/D,335,1,24,Clothing,web,1.0
5133,2018-01-02 07:17:43.016000+00:00,20762,20769,2,2,4884.0,VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,22289,25," T-shirts, singlets and other vests",33,26,14,Clothing,web,1.0
11380,2018-01-03 09:05:19.656000+00:00,12624,12631,2,2,10413.0,Not VIP,40,4,5.8485,40,No,No,No,T2,T2,No,3,1,1,Yes,13356,441,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",12,2,48,Boys Clothing,app,0.0
304322,2018-02-16 11:17:22.410000+00:00,150875,150908,2,2,165621.0,VIP,1,1,0.0,1,Yes,No,No,T2,T2,Yes,4,1,1,No,177465,28,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,3,14,Clothing,web,1.0
175853,2018-01-23 18:27:24.716000+00:00,41257,41267,2,2,133314.0,Not VIP,86,3,0.0,86,Yes,No,No,T4,,No,4,1,1,Yes,39809,910,,11,4,18,Clothing,app,0.0
314342,2018-02-18 15:07:40.146000+00:00,98178,98201,2,2,219938.0,Not VIP,9,3,0.0,9,No,No,No,T3,T4,Yes,4,1,1,No,112015,300,Belts,216,1,289,Accessories,web,0.0
379862,2018-01-19 20:38:55.046000+00:00,42514,42524,2,2,257685.0,VIP,1,1,0.0,1,Yes,No,No,T3,T3,Yes,3,1,1,Yes,46874,67," T-shirts, singlets and other vests",106,1,14,Clothing,web,1.0
404748,2018-01-10 21:47:02.610000+00:00,7145,7149,2,2,241822.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,924,1,Yes,7482,326,Other footwear with outer soles of leather,192,1,38,Shoes,web,1.0
167208,2018-01-22 08:49:08.730000+00:00,81805,81825,1,3,127597.0,Not VIP,9,3,0.0,9,No,No,No,T4,T4,Yes,3,1,1,No,92355,386,Other footwear,64,1,38,Shoes,,1.0
378433,2018-01-21 10:43:50.480000+00:00,17896,17903,1,3,149340.0,Not VIP,4,3,0.0,4,Yes,No,No,,,Yes,4,1,1,Yes,19118,46," T-shirts, singlets and other vests",33,1,27,Clothing,web,1.0
112422,2018-01-12 22:00:26.323000+00:00,68346,68363,2,2,11021.0,Not VIP,73,3,0.0,73,Yes,No,Yes,T3,T3,No,4,924,1,Yes,76536,82,"Handbags, whether or not with shoulder strap, including those without handle",33,1,17,Bags,web,0.0
201508,2018-01-28 05:39:36.890000+00:00,102536,102558,1,1,149955.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,4,1,1,Yes,117361,256,Skirts,281,14,41,Clothing,web,0.0
229476,2018-02-01 23:56:35.720000+00:00,17727,17734,2,2,73252.0,VIP,20,3,0.0,20,Yes,No,No,T2,T3,No,4,1,1,No,103298,87,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",145,2,3,Clothing,app,1.0
40909,2018-01-07 22:07:43.616000+00:00,34545,34554,4,2,35837.0,Not VIP,1,1,9.1168,1,No,No,Yes,T1,T1,No,1,1,1,No,37852,17,Items of leather clothing & accessories,106,12,27,Clothing,web,0.0
394981,2018-01-09 22:56:09.940000+00:00,51419,51431,2,2,265196.0,Not VIP,4,3,0.0,4,No,No,No,,,No,4,924,1,Yes,56986,14,Jackets and blazers,457,1,162,Clothing,web,1.0
255724,2018-02-06 19:50:03.756000+00:00,118274,118302,2,2,13497.0,Not VIP,112,4,0.0,112,Yes,No,No,T2,T2,No,4,1,1,No,136800,1653,"Blouses, shirts and shirt-blouses",108,4,149,Clothing,app,0.0
313585,2018-02-18 11:42:18.156000+00:00,60601,60615,2,2,219463.0,Not VIP,3,2,0.0,3,No,No,Yes,T4,,Yes,3,5082,1,No,67583,375,"Trousers, overalls, shorts",236,2,40,Clothing,web,1.0
267496,2018-02-08 20:44:19.343000+00:00,13445,13452,2,9,191163.0,Not VIP,4,3,0.0,4,No,No,No,T2,,No,4,5082,1,No,95783,69,Other footwear with outer soles of leather,349,1,30,Shoes,web,0.0
400332,2018-01-07 17:44:06.706000+00:00,12322,12329,2,2,267733.0,Not VIP,2,1,42.2351,2,Yes,No,Yes,T4,T4,Yes,4,1,1,Yes,13033,53,"Trousers, overalls, shorts",125,1,9,Clothing,app,1.0
160372,2018-01-21 01:46:52.530000+00:00,89956,89978,2,2,122923.0,Not VIP,15,4,0.0,15,Yes,No,Yes,T4,,No,4,1,1,No,102023,36,"Shawls, scarves, mufflers, mantillas, veils and similar articles",106,1,17,Accessories,web,0.0
87160,2018-01-10 21:14:04.926000+00:00,56,56,2,2,71660.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,3,1,1,No,1257,46,,86,4,33,Clothing,app,0.0
29999,2018-01-06 04:24:12.213000+00:00,124823,124853,5,6,26579.0,Not VIP,1,1,0.0,1,Yes,No,No,T2,T2,Yes,3,1,1,Yes,145094,1607,Of precious metal whether or not plated or clad with precious metal,303,24,978,Jewellery,web,1.0
398641,2018-01-12 10:40:26.443000+00:00,150925,150958,2,2,66315.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T3,No,3,924,1,Yes,177519,1583,Dresses,934,2,35,Clothing,web,1.0
387421,2018-01-20 20:48:03.510000+00:00,20985,20992,2,9,159076.0,Not VIP,4,3,0.0,4,No,No,Yes,,,No,3,1,1,No,22537,132,Other footwear,378,1,158,Shoes,web,1.0
404669,2018-02-03 18:38:37.730000+00:00,17715,17722,2,2,269751.0,Not VIP,14,3,47.7531,14,Yes,No,No,,,Yes,3,1,1,Yes,179930,443,Jackets and blazers,54,36,114,Clothing,web,1.0
