orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
202743,2018-01-28 11:52:01.796000+00:00,3810,3814,2,2,150746.0,VIP,1,1,0.0,1,Yes,No,No,T2,T2,No,3,1,1,Yes,46165,101,,102,20,2,Clothing,web,0.0
375472,2018-02-18 22:16:36.380000+00:00,148919,148952,2,9,241454.0,VIP New,4,3,0.0,4,Yes,No,No,T4,T4,Yes,4,1,1,No,175097,46," T-shirts, singlets and other vests",186,4,3,Clothing,,1.0
277634,2018-02-10 18:38:13.533000+00:00,15905,15912,3,2,197394.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,No,1,1,1,No,16940,69,Footwear with outer soles of rubber or plastics,44,1,5,Shoes,web,0.0
396733,2018-01-12 03:28:34.100000+00:00,66185,66202,2,2,266031.0,Not VIP,1,1,0.0,1,No,No,Yes,,,No,3,924,1,Yes,74044,361,Footwear with outer soles of rubber or plastics,379,2,36,Shoes,web,1.0
403751,2018-01-18 12:17:49.776000+00:00,4660,4664,2,2,254717.0,Not VIP,9,3,29.8699,9,No,No,No,T4,T4,No,3,1,1,No,184248,663,Swimwear,646,35,305,Clothing,,1.0
139460,2018-01-17 12:09:01.960000+00:00,85712,85734,1,3,108686.0,Not VIP,63,3,0.0,63,Yes,No,Yes,T4,,No,3,1,1,Yes,96995,72,Dresses,83,1,19,Clothing,web,1.0
7919,2018-01-02 17:32:27.696000+00:00,9297,9303,2,2,7317.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T3,Yes,3,1,1,Yes,9801,46,"Trousers, overalls, shorts",33,1,201,Clothing,app,0.0
27866,2018-01-05 19:44:09.480000+00:00,74201,74219,1,3,969.0,Not VIP,4,3,0.0,4,No,No,No,T4,T4,No,3,659,1,Yes,88348,205,Jackets and blazers,227,1,27,Clothing,web,1.0
174839,2018-01-23 15:17:52.776000+00:00,143659,143691,2,2,130595.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T2,T2,No,4,1,1,No,168471,841,Dresses,106,1,35,Clothing,,1.0
21620,2018-01-04 21:23:24.690000+00:00,15266,15273,2,2,19380.0,Not VIP,12,4,31.5053,12,Yes,No,No,T4,,Yes,4,1,1,No,16242,2,"Handbags, whether or not with shoulder strap, including those without handle",80,3,6,Bags,web,0.0
79960,2018-01-10 10:12:09.870000+00:00,58682,58695,2,2,66131.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T4,Yes,3,921,1,Yes,65334,844,Footwear with outer soles of rubber or plastics,134,1,79,Boys Shoes,app,0.0
170660,2018-01-22 20:47:33.366000+00:00,93344,93366,2,2,89340.0,VIP,1,1,0.0,1,Yes,No,No,T2,T2,Yes,4,1,1,Yes,106092,8,Articles of a kind normally carried in the pocket or in the handbag,38,1,6,Accessories,web,0.0
116895,2018-01-13 07:57:02.270000+00:00,44256,44268,2,2,20109.0,VIP New,15,4,0.0,15,Yes,No,No,T1,T2,Yes,3,924,1,Yes,48846,23,"Blouses, shirts and shirt-blouses",366,2,35,Clothing,web,1.0
24706,2018-01-05 10:43:58.626000+00:00,23585,23593,2,9,22036.0,VIP New,5,3,0.0,5,Yes,No,Yes,VIP,VIP,Yes,3,1,1,Yes,25431,198,"Handbags, whether or not with shoulder strap, including those without handle",219,1,17,Bags,web,0.0
258020,2018-02-07 06:39:21.450000+00:00,9224,9230,2,2,37633.0,VIP@Feb14,25,3,0.0,25,Yes,No,Yes,VIP,VIP,No,6,1,1,Yes,9724,251,Other footwear,184,4,12,Shoes,,0.0
396428,2018-01-26 21:16:49.770000+00:00,82820,82841,2,9,57815.0,VIP,61,3,0.0,61,Yes,No,No,T1,T1,Yes,3,1,1,Yes,58415,119,Other footwear,448,1,5,Shoes,web,1.0
186868,2018-01-25 14:35:44.523000+00:00,98227,98250,2,2,124291.0,VIP,17,4,24.3652,17,No,No,No,T1,T2,No,3,1,1,No,112074,1380,Skirts,559,1,43,Clothing,,0.0
372673,2018-01-04 18:33:44.263000+00:00,27267,27275,1,3,253983.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,No,174223,69,Footwear with outer soles of rubber or plastics,338,1,30,Shoes,web,1.0
72678,2018-01-09 18:35:14.130000+00:00,135688,135719,2,2,50482.0,VIP New,12,4,33.3833,12,Yes,No,Yes,T2,T2,Yes,3,921,1,Yes,158503,1157," T-shirts, singlets and other vests",380,4,616,Clothing,app,1.0
254173,2018-02-06 14:49:45.256000+00:00,117825,117853,2,2,183007.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,,No,3,1,1,Yes,136233,132,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,9,63,Clothing,web,0.0
376156,2018-01-08 08:54:12.320000+00:00,2598,2601,2,2,255807.0,Not VIP,9,3,0.0,9,Yes,No,No,T2,T2,Yes,3,921,1,Yes,2675,177,,112,1,28,Shoes,web,1.0
221801,2018-01-31 17:17:17.776000+00:00,61454,61469,1,3,162977.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T3,T3,No,4,1,1,Yes,68583,847,,152,21,9,Clothing,,1.0
140763,2018-01-17 16:14:58.126000+00:00,2442,2445,1,3,109575.0,Not VIP,9,3,0.0,9,No,No,No,T4,,No,3,1,1,No,2510,87,"Other headgear, whether or not lined or trimmed",252,2,6,Accessories,,0.0
178468,2018-01-24 05:38:05.296000+00:00,92337,92359,2,2,112275.0,VIP New,17,4,24.3652,17,Yes,No,Yes,VIP,VIP,No,6,1,1,No,104847,195,"Trousers, overalls, shorts",12,1,196,Girls Clothing,web,0.0
5003,2018-01-02 06:26:22.490000+00:00,151703,151736,2,2,4769.0,VIP,4,3,5.0083,4,Yes,No,Yes,T2,T2,Yes,4,1,1,Yes,178460,154,"Blouses, shirts and shirt-blouses",563,2,9,Clothing,web,1.0
370984,2018-01-13 08:55:34.326000+00:00,130856,130886,2,2,253134.0,Not VIP,15,4,12.9314,15,Yes,No,Yes,T3,T3,Yes,3,924,1,Yes,173889,679," T-shirts, singlets and other vests",717,10,371,Clothing,,1.0
255071,2018-02-06 17:38:14.770000+00:00,150102,150135,2,2,43108.0,VIP,19,4,0.0,19,Yes,No,Yes,T3,T3,Yes,3,4185,1,Yes,176525,13,Shirts,12,5,10,Teen Boy Clothing,app,1.0
27525,2018-01-05 18:40:43.533000+00:00,49425,49437,2,2,24433.0,Not VIP,12,4,31.0431,12,Yes,No,No,T4,T4,No,3,1,1,Yes,54696,25,Footwear with outer soles of rubber or plastics,30,26,5,Shoes,app,1.0
389519,2018-01-03 13:23:04.143000+00:00,17806,17813,2,2,262526.0,Not VIP,17,4,19.1182,17,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,19021,9,"Handbags, whether or not with shoulder strap, including those without handle",190,1,17,Bags,web,1.0
78142,2018-01-10 06:41:19.553000+00:00,32993,33002,2,2,2179.0,Not VIP,16,4,14.5035,16,Yes,No,Yes,T3,T4,Yes,3,924,1,Yes,36074,19,Footwear with outer soles of rubber or plastics,247,1,5,Shoes,,1.0
3117,2018-01-01 19:12:39.290000+00:00,629,631,2,2,2984.0,Not VIP,1,1,20.72,1,Yes,No,No,T2,,No,2,1,1,No,634,92,,36,20,35,Clothing,web,0.0
105723,2018-01-12 12:09:55.443000+00:00,28563,28571,1,3,46581.0,Not VIP,20,3,0.0,20,Yes,No,No,T4,T4,Yes,3,924,1,Yes,31052,197,"Trousers, overalls, shorts",11,1,16,Clothing,web,1.0
172084,2018-01-23 03:06:56.063000+00:00,12937,12944,4,2,130862.0,Not VIP,19,4,0.0,19,No,No,No,T4,,No,3,1,1,No,88957,23,Articles of a kind normally carried in the pocket or in the handbag,33,11,17,Accessories,,0.0
100230,2018-01-11 23:40:12.766000+00:00,38854,38864,2,2,19901.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T3,Yes,4,924,1,Yes,42694,171,,72,4,8,Clothing,web,1.0
404339,2018-01-07 21:09:34.063000+00:00,153136,153169,2,2,149229.0,Not VIP,5,3,0.0,5,No,No,No,T3,T3,No,3,4,1,Yes,21284,27,,107,20,19,Clothing,web,1.0
397694,2018-01-11 07:14:54.916000+00:00,7717,7722,1,7,266501.0,Not VIP,36,3,0.0,36,No,No,No,,,No,3,1,1,No,8092,92,Footwear with outer soles of rubber or plastics,91,1,37,Shoes,web,1.0
397455,2018-02-11 16:54:11.223000+00:00,154774,154806,1,6,266397.0,Not VIP,1,1,0.0,1,No,No,No,,,No,3,1,1,Yes,182189,461,Footwear with outer soles of rubber or plastics,678,1,11,Shoes,,1.0
66884,2018-01-09 10:51:16.606000+00:00,2827,2830,4,2,56198.0,Not VIP,27,3,47.161,27,No,No,Yes,,,No,3,924,1,Yes,10680,124,Articles of a kind normally carried in the pocket or in the handbag,536,1,17,Accessories,web,0.0
390586,2018-01-12 13:04:14.853000+00:00,7391,7396,2,2,263065.0,Not VIP,16,4,16.2855,16,Yes,No,Yes,,,No,3,921,1,Yes,7745,926,"Handbags, whether or not with shoulder strap, including those without handle",225,1,17,Bags,app,1.0
382196,2018-02-06 23:33:07.013000+00:00,72461,72479,2,2,173904.0,Not VIP,1,1,0.0,1,No,No,No,,,Yes,4,1,1,Yes,81264,5,"Trousers, overalls, shorts",152,1,201,Clothing,,1.0
30433,2018-01-06 06:22:12.896000+00:00,10914,10920,2,2,26924.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T2,T2,No,3,1,1,Yes,11515,69,Other footwear with outer soles of leather,349,1,30,Shoes,app,0.0
381918,2018-01-13 06:46:21.823000+00:00,150640,150673,2,2,122433.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T1,T1,Yes,6,924,1,Yes,177186,926,,155,20,17,Bags,web,1.0
224864,2018-02-01 06:50:00.053000+00:00,91263,91285,2,2,7194.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,3,1,1,Yes,103560,1327,Footwear with outer soles of rubber or plastics,190,1,31,Shoes,web,0.0
388476,2018-01-25 23:57:52.246000+00:00,87650,87672,2,2,262015.0,Not VIP,3,2,0.0,3,No,No,No,,,No,4,1,1,No,99300,27,,107,123,17,Bags,web,1.0
107553,2018-01-12 14:39:50.710000+00:00,70481,70498,2,2,86120.0,VIP New,11,3,0.0,11,Yes,No,Yes,VIP,VIP,Yes,6,924,1,No,78983,86,"Coats: overcoats, raincoat, cape, cloaks and similar articles",570,3,142,Clothing,,0.0
400368,2018-02-05 16:42:43.403000+00:00,110874,110899,2,2,267747.0,Not VIP,9,3,0.0,9,No,No,Yes,T4,T4,No,3,1,1,No,127675,92,"Trousers, overalls, shorts",1227,1,8,Clothing,web,1.0
392469,2018-01-28 04:19:46.070000+00:00,26933,26941,2,2,146395.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T3,No,3,1,1,No,29237,189,Footwear with outer soles of rubber or plastics,33,1,38,Shoes,web,1.0
245012,2018-02-04 23:17:50.843000+00:00,91013,91035,1,6,177410.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,1,1,Yes,133072,1411,N/D,27,40,295,Clothing,web,0.0
9602,2018-01-02 23:51:00.993000+00:00,1152,1154,2,2,1569.0,Not VIP,40,4,5.8485,40,Yes,Yes,Yes,VIP,VIP,No,3,1,1,No,11492,11,N/D,24,26,6,Bags,,0.0
151663,2018-01-19 13:09:42.390000+00:00,48007,48019,2,2,116980.0,VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,98677,67,Shirts,1175,1,292,Clothing,web,0.0
19287,2018-01-04 14:16:48.500000+00:00,5398,5402,1,3,17330.0,Not VIP,10,3,0.0,10,Yes,No,Yes,T4,T4,Yes,4,1,1,No,5620,87,,32,1,18,Clothing,web,0.0
390503,2018-01-07 12:44:57.466000+00:00,69466,69483,2,2,263020.0,Not VIP,5,3,0.0,5,No,No,No,,,No,3,1,1,Yes,77807,186,"Coats: overcoats, raincoat, cape, cloaks and similar articles",578,2,9,Clothing,web,1.0
261191,2018-02-07 18:56:25.663000+00:00,155208,155241,4,2,167432.0,Not VIP,1,1,25.3376,1,Yes,Yes,Yes,T1,T1,Yes,4,1,1,No,182725,105,Shirts,330,1,14,Clothing,web,1.0
95945,2018-01-11 15:45:35.113000+00:00,15479,15486,2,2,77986.0,Not VIP,4,3,0.0,4,No,No,Yes,T4,T4,No,3,924,1,Yes,16477,39,Dresses,302,23,13,Clothing,web,1.0
402546,2018-01-06 22:19:49.793000+00:00,2896,2899,2,2,74395.0,VIP,5,3,0.0,5,Yes,No,No,T1,T1,Yes,2,1,1,No,2983,28,N/D,238,20,9,Clothing,app,1.0
65498,2018-01-09 08:45:07.996000+00:00,40210,40220,2,2,23795.0,VIP New,16,4,17.0858,16,No,No,Yes,T2,T2,Yes,3,924,1,Yes,44235,14," T-shirts, singlets and other vests",417,1,47,Clothing,web,0.0
384546,2018-01-06 16:32:32.960000+00:00,17715,17722,2,2,13357.0,Not VIP,14,3,0.0,14,Yes,No,No,T3,T3,No,3,1,1,Yes,42519,443,,388,20,13,Clothing,app,1.0
132562,2018-01-16 09:24:25.780000+00:00,80637,80656,2,2,103979.0,Not VIP,16,4,15.4853,16,Yes,No,No,T4,,No,3,1,1,Yes,90940,75,Dresses,724,1,27,Clothing,,0.0
179718,2018-01-24 11:26:34.480000+00:00,73314,73332,2,2,135850.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,1,1,Yes,82275,1250,"Blouses, shirts and shirt-blouses",302,24,33,Clothing,web,0.0
132961,2018-01-16 11:06:02.433000+00:00,62665,62681,4,2,6843.0,VIP New,4,3,0.0,4,Yes,No,Yes,VIP,VIP,No,6,1,1,No,69979,310,"Trousers, overalls, shorts",190,1,231,Clothing,,1.0
374562,2018-01-10 10:54:01.636000+00:00,9140,9146,2,9,100936.0,Not VIP,14,3,0.0,14,Yes,No,Yes,,,Yes,3,921,1,Yes,68447,39,Footwear with outer soles of rubber or plastics,274,1,334,Shoes,,1.0
311899,2018-02-18 01:46:25.146000+00:00,426,427,3,2,10793.0,Not VIP,7,1,0.0,7,Yes,Yes,No,T3,T3,Yes,3,1,0,No,430,92,Other footwear,15,1,62,Shoes,app,0.0
402973,2018-01-30 03:33:03.403000+00:00,72292,72310,2,2,148957.0,VIP,1,1,5.0083,1,No,No,No,T1,T1,No,6,1,1,No,81071,251,Footwear with outer soles of rubber or plastics,33,26,115,Shoes,web,1.0
293625,2018-02-14 06:12:12.920000+00:00,29852,29860,2,2,207457.0,VIP,1,1,5.0083,1,Yes,No,No,T1,T1,No,4,1738,1,No,32513,2," T-shirts, singlets and other vests",83,4,3,Clothing,web,0.0
388171,2018-01-02 16:01:16.340000+00:00,7773,7778,2,2,55503.0,Not VIP,29,3,0.0,29,Yes,No,Yes,,,No,4,1,1,No,8149,75,Belts,130,1,73,Accessories,web,1.0
373835,2018-02-01 03:35:34.253000+00:00,74227,74245,2,2,142734.0,Not VIP,7,1,0.0,7,No,No,Yes,T4,T4,Yes,4,1,0,Yes,83327,308," T-shirts, singlets and other vests",30,59,3,Clothing,web,1.0
380286,2018-01-22 19:30:32.753000+00:00,46870,46883,2,2,61608.0,VIP,49,4,0.0,49,Yes,No,Yes,T1,T1,Yes,3,1,1,No,51828,1400,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",229,3,19,Clothing,web,1.0
373004,2018-01-25 17:51:46.980000+00:00,6928,6932,1,3,254153.0,Not VIP,11,3,0.0,11,Yes,No,Yes,,,No,3,1,1,No,128270,904,Other footwear with outer soles of leather,24,4,91,Shoes,web,1.0
400127,2018-01-31 22:40:41.540000+00:00,32727,32736,1,3,89989.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T4,T4,No,3,1,1,Yes,35770,153,Other footwear with outer soles of leather,57,1,38,Shoes,app,1.0
371777,2018-02-06 01:24:26.386000+00:00,75960,75978,2,2,253554.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,,,Yes,4,1,1,Yes,85369,558,Jackets and blazers,487,2,425,Clothing,web,1.0
188091,2018-01-25 17:47:27.373000+00:00,26876,26884,1,3,114931.0,Not VIP,20,3,0.0,20,Yes,No,No,T4,,No,4,1,1,Yes,29178,87,Shirts,87,1,21,Clothing,,1.0
205310,2018-01-28 21:23:47.143000+00:00,60250,60264,3,2,152506.0,Not VIP,5,3,10.6336,5,Yes,No,No,,,Yes,3,1,1,Yes,67183,14,Footwear with outer soles of rubber or plastics,317,1,11,Shoes,app,0.0
376669,2018-01-18 07:12:07.680000+00:00,155140,155173,2,2,256056.0,Not VIP,19,4,0.0,19,Yes,No,No,T4,T4,Yes,3,1,1,Yes,182634,36,Dresses,1076,1,8,Clothing,,1.0
280841,2018-02-11 13:52:36.296000+00:00,124776,124806,2,2,199414.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,,Yes,3,1,1,No,91894,69,,1214,1,6,Bags,web,0.0
389664,2018-01-13 02:28:46.726000+00:00,38651,38661,2,2,143378.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,4,924,1,Yes,42465,283,Belts,38,5,6,Accessories,web,1.0
286590,2018-02-12 18:06:53.923000+00:00,73451,73469,2,2,143678.0,VIP New,1,1,5.008,1,Yes,No,Yes,T2,T3,No,4,1,1,No,82430,25,"Coats: overcoats, raincoat, cape, cloaks and similar articles",33,2,3,Clothing,web,0.0
385713,2018-01-19 00:31:19.596000+00:00,129923,129953,2,2,260593.0,Not VIP,3,2,0.0,3,No,No,Yes,,,No,3,1,1,No,151405,173,N/D,145,1,100,Shoes,web,1.0
195225,2018-01-26 23:36:03.016000+00:00,100669,100691,2,2,145842.0,Not VIP,2,1,30.7832,2,Yes,No,No,T4,,No,3,1,1,Yes,115087,87,"Handbags, whether or not with shoulder strap, including those without handle",252,1,17,Bags,web,0.0
382601,2018-01-09 14:31:58.776000+00:00,8549,8554,1,3,54451.0,VIP,14,3,0.0,14,Yes,No,Yes,T2,T2,Yes,3,924,1,Yes,8997,348,N/D,85,20,13,Clothing,,1.0
280047,2018-02-11 09:51:55.570000+00:00,39427,39437,2,2,198912.0,Not VIP,5,3,0.0,5,No,No,Yes,T3,T3,Yes,3,1,1,Yes,79908,87,"Trousers, overalls, shorts",207,1,43,Clothing,web,0.0
189556,2018-01-25 23:17:17.620000+00:00,76011,76029,2,2,142268.0,Not VIP,16,4,14.5035,16,No,No,No,T4,,No,3,1,1,Yes,85427,119,Footwear with outer soles of rubber or plastics,334,1,76,Shoes,web,0.0
94390,2018-01-11 13:26:38.836000+00:00,65172,65189,2,2,59144.0,Not VIP,19,4,0.0,19,Yes,No,No,T2,T2,Yes,3,924,1,Yes,72881,458,Shirts,450,12,24,Clothing,web,0.0
385919,2018-01-18 09:07:57.826000+00:00,5865,5869,2,2,123004.0,Not VIP,19,4,0.0,19,No,No,No,T3,T3,No,3,1,1,No,6109,158,Footwear with outer soles of rubber or plastics,52,2,205,Shoes,app,1.0
116176,2018-01-13 06:43:38.910000+00:00,36539,36548,2,2,91986.0,VIP New,12,4,40.404,12,Yes,No,Yes,T1,T1,Yes,6,921,1,Yes,83254,142,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",11,2,1,Bags,app,0.0
402603,2018-01-28 16:33:29.803000+00:00,12681,12688,2,2,268759.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,13417,753,Footwear with outer soles of rubber or plastics,155,2,62,Shoes,app,1.0
151299,2018-01-19 11:49:23.070000+00:00,87018,87040,2,2,116744.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,Yes,98528,125,Other footwear with outer soles of leather,935,1,12,Shoes,web,0.0
85767,2018-01-10 18:54:54.176000+00:00,61366,61380,4,4,70568.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,,No,3,1,0,Yes,68481,634,N/D,568,8,223,Accessories,web,0.0
377859,2018-02-13 10:52:08.516000+00:00,45083,45096,2,2,256617.0,Not VIP,21,2,0.0,21,Yes,No,No,T4,T4,Yes,3,1738,1,No,122716,37,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",36,4,24,Clothing,app,1.0
251681,2018-02-06 05:03:18.110000+00:00,1153,1155,2,2,181515.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,,No,3,1,1,No,1173,181,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",212,2,65,Boys Clothing,web,0.0
207666,2018-01-29 09:59:31.650000+00:00,3690,3694,5,2,154034.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T3,T4,No,4,1,0,No,3812,92,Other footwear with outer soles of leather,15,1,37,Shoes,,0.0
375611,2018-01-23 12:43:13.873000+00:00,43993,44005,2,2,12925.0,Not VIP,16,4,15.4853,16,Yes,Yes,No,VIP,VIP,Yes,6,1,1,No,16155,120,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",38,32,10,Teen Girl Clothing,,1.0
45600,2018-01-08 08:39:36.486000+00:00,18553,18559,4,2,39548.0,VIP,1,1,35.7236,1,Yes,No,Yes,T3,T3,Yes,2,924,1,Yes,19845,504,"Trousers, overalls, shorts",335,1,24,Clothing,app,0.0
38600,2018-01-07 14:27:35.510000+00:00,33084,33093,2,9,33856.0,VIP,9,3,0.0,9,Yes,No,No,T2,T2,No,3,1,1,No,36179,14,Dresses,617,1,42,Clothing,web,0.0
373874,2018-01-21 02:34:10.663000+00:00,105700,105722,2,2,2657.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T2,T2,No,3,1,1,No,121285,81,"Of base metal, whether or not plated with precious metal",33,1,1300,Jewellery,app,1.0
405625,2018-01-04 23:56:41.196000+00:00,54804,54816,2,2,19924.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T3,Yes,4,1,1,Yes,60876,186,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",512,2,43,Clothing,web,1.0
386708,2018-01-26 15:46:49.566000+00:00,151880,151913,2,2,37767.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T3,T3,No,3,1,1,Yes,178656,1891,Shirts,278,23,48,Boys Clothing,app,1.0
397483,2018-01-03 14:03:54.700000+00:00,131597,131627,1,1,240510.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,No,4,1,1,Yes,153493,177,Skirts,797,2,18,Clothing,web,1.0
243535,2018-02-04 17:41:30.880000+00:00,35216,35225,2,2,176440.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T3,No,3,4490,1,No,38588,129,Footwear with outer soles of rubber or plastics,65,1,442,Girls Shoes,app,1.0
79634,2018-01-10 09:36:20.230000+00:00,47393,47405,1,3,57931.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T3,T3,No,3,924,1,Yes,52406,190,,1071,1,8,Clothing,web,0.0
212438,2018-01-30 04:33:28.610000+00:00,79077,79096,2,2,157160.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,,Yes,3,1,1,No,121323,1574," T-shirts, singlets and other vests",1028,10,219,Clothing,web,0.0
61366,2018-01-08 23:41:20.270000+00:00,49005,49017,2,2,8468.0,VIP New,17,4,24.3652,17,Yes,No,Yes,VIP,VIP,No,4,921,1,Yes,54232,394,"Trousers, overalls, shorts",85,1,43,Clothing,app,0.0
188183,2018-01-25 18:04:37.670000+00:00,98594,98617,2,2,141320.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T4,No,3,1,1,No,112531,619,"Of base metal, whether or not plated with precious metal",395,21,17,Pre-Owned,web,0.0
45283,2018-01-08 08:31:37.960000+00:00,13376,13383,1,3,17903.0,VIP,9,3,0.0,9,Yes,No,No,T1,T1,Yes,3,921,1,Yes,14177,87," T-shirts, singlets and other vests",215,1,8,Clothing,app,1.0
210549,2018-01-29 19:37:15.293000+00:00,26876,26884,2,2,155623.0,VIP,1,1,0.0,1,Yes,No,No,T2,T2,Yes,3,1,1,Yes,29178,87,Shirts,190,1,29,Clothing,web,0.0
244222,2018-02-04 20:10:22.740000+00:00,108737,108761,2,2,27309.0,VIP,30,3,10.9876,30,Yes,No,Yes,T3,T3,Yes,3,1,1,No,125038,132,"Trousers, overalls, shorts",33,12,8,Clothing,,1.0
391377,2018-01-09 21:56:28.436000+00:00,25788,25796,1,3,51130.0,Not VIP,55,3,0.0,55,Yes,No,Yes,T4,T4,No,4,924,1,Yes,27949,702,"Coats: overcoats, raincoat, cape, cloaks and similar articles",613,9,14,Clothing,app,1.0
223899,2018-02-01 01:14:37.636000+00:00,120057,120085,4,2,164358.0,Not VIP,19,4,0.0,19,Yes,No,No,T3,T3,Yes,3,1,1,No,91671,52,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",22,4,19,Clothing,,1.0
370945,2018-01-14 17:46:29.890000+00:00,82212,82232,2,2,253109.0,Not VIP,11,3,0.0,11,Yes,No,No,,,No,4,1,1,No,1619,158,,11,12,231,Clothing,,1.0
379098,2018-02-02 20:45:31.930000+00:00,149878,149911,1,3,257276.0,Not VIP,4,3,0.0,4,Yes,No,Yes,,,Yes,3,1,1,No,176264,1217,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,4,35,Clothing,web,1.0
243022,2018-02-04 15:58:48.096000+00:00,58518,58531,2,2,176124.0,Not VIP,19,4,0.0,19,No,No,Yes,T3,T3,Yes,3,1,1,Yes,65155,124,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,1,8,Clothing,,1.0
381833,2018-02-12 21:42:38.600000+00:00,93058,93080,2,2,129302.0,Not VIP,9,3,54.9921,9,No,No,No,,,No,3,1,1,No,105753,732,"Trousers, overalls, shorts",628,14,41,Clothing,web,1.0
45466,2018-01-08 08:36:17.603000+00:00,37797,37807,2,9,39439.0,Not VIP,20,3,0.0,20,Yes,No,No,T2,T2,Yes,3,921,1,Yes,41476,19,Dresses,93,16,47,Clothing,web,1.0
384042,2018-01-10 14:58:21.570000+00:00,14732,14739,1,3,259748.0,Not VIP,14,3,0.0,14,No,No,No,,,No,3,924,1,Yes,15674,60,Footwear with outer soles of rubber or plastics,286,4,23,Shoes,,1.0
371563,2018-02-02 22:15:51.040000+00:00,30294,30302,2,2,253437.0,Not VIP,25,3,0.0,25,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,33022,5,,305,20,158,Shoes,app,1.0
387288,2018-01-07 16:01:46.353000+00:00,199,199,1,3,259584.0,Not VIP,9,3,0.0,9,Yes,No,Yes,,,No,3,1,1,No,7743,81,Footwear with outer soles of rubber or plastics,11,1,38,Shoes,web,1.0
33573,2018-01-06 16:49:23.743000+00:00,24550,24558,2,2,4355.0,Not VIP,4,3,0.0,4,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,Yes,32351,60,Jackets and blazers,51,3,2,Clothing,web,0.0
372408,2018-01-27 11:54:53.186000+00:00,7415,7420,2,2,253852.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T3,T3,No,4,1,1,No,7773,398," T-shirts, singlets and other vests",44,1,8,Clothing,,1.0
386869,2018-01-28 00:57:56.490000+00:00,48076,48088,2,2,150010.0,Not VIP,3,2,0.0,3,No,No,No,T4,T4,No,3,1,1,No,105893,46,Other footwear,33,1,23,Shoes,,1.0
300936,2018-02-15 17:25:19.663000+00:00,70432,70449,2,2,211811.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T4,No,3,1,1,No,78928,55,,56,20,285,Baby Boy Clothing,app,0.0
